Gene	cell_type
Isca1	Astrocytes
Iscu	Astrocytes
Itgb1bp1	Astrocytes
Itpa	Astrocytes
Itpr1	Astrocytes
Jade1	Astrocytes
Jazf1	Astrocytes
Josd2	Astrocytes
Kank1	Astrocytes
Kansl1l	Astrocytes
Kcnd2	Astrocytes
Kcnd3	Astrocytes
Kcnh5	Astrocytes
Kcnn2	Astrocytes
Kcnq3	Astrocytes
Kdelr1	Astrocytes
Keap1	Astrocytes
Khdrbs3	Astrocytes
Kif21a	Astrocytes
Kif3a	Astrocytes
Klc1	Astrocytes
Klhdc9	Astrocytes
Klhl26	Astrocytes
Klhl9	Astrocytes
Kmt5a	Astrocytes
Kpna6	Astrocytes
Kpnb1	Astrocytes
Krt10	Astrocytes
Lamtor3	Astrocytes
Ldlr	Astrocytes
Lhcgr	Astrocytes
Lmbrd2	Astrocytes
Lonp1	Astrocytes
Lrig1	Astrocytes
Lrmda	Astrocytes
Lrp1b	Astrocytes
Lrp5	Astrocytes
Lrpprc	Astrocytes
Lrrc45	Astrocytes
Lrrc8c	Astrocytes
Lrtm2	Astrocytes
Lsamp	Astrocytes
Lsm7	Astrocytes
Lsm8	Astrocytes
Luzp2	Astrocytes
Man2a1	Astrocytes
Map2k1	Astrocytes
Map2k5	Astrocytes
Mapk8ip1	Astrocytes
Mboat7	Astrocytes
Mcrs1	Astrocytes
Me3	Astrocytes
Med19	Astrocytes
Mef2c	Astrocytes
Men1	Astrocytes
Mfge8	Astrocytes
Mfn1	Astrocytes
Mfn2	Astrocytes
Mfsd14a	Astrocytes
Mgat4c	Astrocytes
Mgat5	Astrocytes
Mgll	Astrocytes
Mib2	Astrocytes
Mipol1	Astrocytes
Mlx	Astrocytes
Morf4l2	Astrocytes
Mphosph8	Astrocytes
Mpp6	Astrocytes
Mrpl2	Astrocytes
Mrpl32	Astrocytes
Mrpl34	Astrocytes
Mrpl55	Astrocytes
Mrps12	Astrocytes
Mrps21	Astrocytes
Mrps33	Astrocytes
Msl3l2	Astrocytes
Msmo1	Astrocytes
Mt1	Astrocytes
Mt2	Astrocytes
Mt3	Astrocytes
Mtln	Astrocytes
Mtmr6	Astrocytes
Mtx1	Astrocytes
Myef2	Astrocytes
Myh14	Astrocytes
N4bp1	Astrocytes
Nalcn	Astrocytes
Nap1l5	Astrocytes
Nav3	Astrocytes
Ncan	Astrocytes
Ncl	Astrocytes
Ndst1	Astrocytes
Ndufa6	Astrocytes
Ndufc2	Astrocytes
Ndufv3	Astrocytes
Neu1	Astrocytes
Ngef	Astrocytes
Nhsl1	Astrocytes
Nkain2	Astrocytes
Nol11	Astrocytes
Npas2	Astrocytes
Npdc1	Astrocytes
Nptn	Astrocytes
Nrcam	Astrocytes
Nrg1	Astrocytes
Nrp1	Astrocytes
Nsmf	Astrocytes
Ntrk3	Astrocytes
Odc1	Astrocytes
Ost4	Astrocytes
Otx1	Astrocytes
P2rx4	Astrocytes
Pacsin2	Astrocytes
Pak1	Astrocytes
Pak1ip1	Astrocytes
Pank4	Astrocytes
Pax6	Astrocytes
Pcbp4	Astrocytes
Pcdh11x	Astrocytes
Pcdh19	Astrocytes
Pcnp	Astrocytes
Pde10a	Astrocytes
Pde1c	Astrocytes
Pde7b	Astrocytes
Pdzd2	Astrocytes
Pdzph1	Astrocytes
Pfdn4	Astrocytes
Pfdn6	Astrocytes
Pgap1	Astrocytes
Phc3	Astrocytes
Phka1	Astrocytes
Pik3ip1	Astrocytes
Pink1	Astrocytes
Pip4k2b	Astrocytes
Pip4k2c	Astrocytes
Pir	Astrocytes
Pja2	Astrocytes
Pkig	Astrocytes
Pkp4	Astrocytes
Pla2g7	Astrocytes
Plcb1	Astrocytes
Plce1	Astrocytes
Plec	Astrocytes
Plekha5	Astrocytes
Plekhj1	Astrocytes
Plod3	Astrocytes
Pls1	Astrocytes
Pmpcb	Astrocytes
Pnpla7	Astrocytes
Polr2k	Astrocytes
Pom121	Astrocytes
Por	Astrocytes
Ppdpf	Astrocytes
Ppia	Astrocytes
Ppid	Astrocytes
Ppm1l	Astrocytes
Ppp1r11	Astrocytes
Ppp1r9a	Astrocytes
Ppp2ca	Astrocytes
Ppp2r2b	Astrocytes
Ppt2	Astrocytes
Prdm16	Astrocytes
Prdx6	Astrocytes
Prex2	Astrocytes
Prickle1	Astrocytes
Prkaca	Astrocytes
Prkag2	Astrocytes
Prkce	Astrocytes
Prpf4b	Astrocytes
Prrc2b	Astrocytes
Prrx1	Astrocytes
Psap	Astrocytes
Psd2	Astrocytes
Psenen	Astrocytes
Psip1	Astrocytes
Psma1	Astrocytes
Psma2	Astrocytes
Psmb1	Astrocytes
Psmb7	Astrocytes
Psmd4	Astrocytes
Psmd6	Astrocytes
Psmd8	Astrocytes
Ptma	Astrocytes
Ptpn11	Astrocytes
Ptprj	Astrocytes
Ptprn2	Astrocytes
Ptprs	Astrocytes
Purb	Astrocytes
Qars	Astrocytes
Rab3ip	Astrocytes
Rabggta	Astrocytes
Ralyl	Astrocytes
Ranbp6	Astrocytes
Rarb	Astrocytes
Rbck1	Astrocytes
Rbmxl1	Astrocytes
Rbx1	Astrocytes
Rc3h2	Astrocytes
Rdh14	Astrocytes
Reep5	Astrocytes
Retreg3	Astrocytes
Rfx1	Astrocytes
Rgs3	Astrocytes
Rnf126	Astrocytes
Rnf149	Astrocytes
Rnf215	Astrocytes
Rnf220	Astrocytes
Robo2	Astrocytes
Rock2	Astrocytes
Rora	Astrocytes
Rpa3	Astrocytes
Rpgrip1	Astrocytes
Rpl21	Astrocytes
Rpl22l1	Astrocytes
Rpl34	Astrocytes
Rpl41	Astrocytes
Rpl6	Astrocytes
Rps19bp1	Astrocytes
Rps21	Astrocytes
Rps29	Astrocytes
Rspo3	Astrocytes
Rsrp1	Astrocytes
Samd4	Astrocytes
Samd8	Astrocytes
Samm50	Astrocytes
Saraf	Astrocytes
Sars	Astrocytes
Sbf1	Astrocytes
Scara3	Astrocytes
Scd2	Astrocytes
Scn8a	Astrocytes
Sdf4	Astrocytes
Sdhb	Astrocytes
Sdhd	Astrocytes
Sec14l1	Astrocytes
Sec61b	Astrocytes
Sec62	Astrocytes
Serbp1	Astrocytes
Serf2	Astrocytes
Sesn1	Astrocytes
Sesn3	Astrocytes
Setd7	Astrocytes
Sf3b2	Astrocytes
Sfr1	Astrocytes
Sgcd	Astrocytes
Sgip1	Astrocytes
Sgtb	Astrocytes
Shisa4	Astrocytes
Shroom2	Astrocytes
Shroom3	Astrocytes
Sik2	Astrocytes
Six3	Astrocytes
Slc10a7	Astrocytes
Slc22a23	Astrocytes
Slc25a18	Astrocytes
Slc25a25	Astrocytes
Slc25a3	Astrocytes
Slc25a44	Astrocytes
Slc35c2	Astrocytes
Slc35f1	Astrocytes
Slc36a1	Astrocytes
Slc38a3	Astrocytes
Slc39a12	Astrocytes
Slc43a2	Astrocytes
Slc50a1	Astrocytes
Slc9a6	Astrocytes
Smim4	Astrocytes
Smpd1	Astrocytes
Smpd4	Astrocytes
Snrpc	Astrocytes
Snrpe	Astrocytes
Snrpf	Astrocytes
Sntb1	Astrocytes
Snx12	Astrocytes
Sorbs2	Astrocytes
Sorcs2	Astrocytes
Sox9	Astrocytes
Spg21	Astrocytes
Spon1	Astrocytes
Spryd7	Astrocytes
Sptan1	Astrocytes
Sra1	Astrocytes
Srpr	Astrocytes
Srsf11	Astrocytes
Srsf3	Astrocytes
Ssh2	Astrocytes
Ssr4	Astrocytes
St6galnac6	Astrocytes
Stard3nl	Astrocytes
Stk17b	Astrocytes
Stk3	Astrocytes
Strn	Astrocytes
Strn4	Astrocytes
Stx16	Astrocytes
Stx1a	Astrocytes
Sugt1	Astrocytes
Supt4a	Astrocytes
Sybu	Astrocytes
Tada3	Astrocytes
Taf1d	Astrocytes
Tbc1d10b	Astrocytes
Tbc1d17	Astrocytes
Tbrg1	Astrocytes
Tcaf1	Astrocytes
Tcf12	Astrocytes
Tecr	Astrocytes
Terf2ip	Astrocytes
Tex264	Astrocytes
Thbs4	Astrocytes
Thra	Astrocytes
Thsd4	Astrocytes
Thsd7a	Astrocytes
Timm10b	Astrocytes
Timm9	Astrocytes
Tiparp	Astrocytes
Tmcc2	Astrocytes
Tmeff1	Astrocytes
Tmem38a	Astrocytes
Tmem59	Astrocytes
Tnfaip8	Astrocytes
Trappc4	Astrocytes
Trim2	Astrocytes
Trim9	Astrocytes
Trmt10c	Astrocytes
Trp53bp2	Astrocytes
Trpm3	Astrocytes
Tsc22d1	Astrocytes
Tsfm	Astrocytes
Tshz2	Astrocytes
Tsn	Astrocytes
Tsnax	Astrocytes
Tspan7	Astrocytes
Tsr3	Astrocytes
Ttc3	Astrocytes
Ttc33	Astrocytes
Txnrd1	Astrocytes
Ubc	Astrocytes
Ube2a	Astrocytes
Ube2e2	Astrocytes
Ube2g1	Astrocytes
Ube2h	Astrocytes
Ube2z	Astrocytes
Ube3a	Astrocytes
Uchl3	Astrocytes
Ufc1	Astrocytes
Unc5c	Astrocytes
Unc79	Astrocytes
Upf1	Astrocytes
Use1	Astrocytes
Usp11	Astrocytes
Usp14	Astrocytes
Usp5	Astrocytes
Vamp2	Astrocytes
Vcp	Astrocytes
Vdac2	Astrocytes
Vkorc1	Astrocytes
Vmp1	Astrocytes
Wbp4	Astrocytes
Wdr17	Astrocytes
Wdr6	Astrocytes
Wdr61	Astrocytes
Wdr74	Astrocytes
Xpr1	Astrocytes
Yme1l1	Astrocytes
Ypel3	Astrocytes
Ywhaq	Astrocytes
Zbtb7a	Astrocytes
Zc3h15	Astrocytes
Zcrb1	Astrocytes
Zer1	Astrocytes
Znhit1	Astrocytes
Znrd1	Astrocytes
Znrf1	Astrocytes
Zswim5	Astrocytes
Actg1	Endothelial
Alcam	Endothelial
Ank2	Endothelial
Cenpp	Endothelial
Cog7	Endothelial
Hsp90ab1	Endothelial
Iqsec1	Endothelial
Napg	Endothelial
Ndufa7	Endothelial
Ptgds	Endothelial
Rpl36	Endothelial
Rps19	Endothelial
Tspan7	Endothelial
Zfpm2	Endothelial
Ppp1r2	Interneurons_Chat+
0610012G03Rik	Interneurons_Pnoc+
Aamp	Interneurons_Pnoc+
Abhd8	Interneurons_Pnoc+
Adarb2	Interneurons_Pnoc+
Adcy5	Interneurons_Pnoc+
AI593442	Interneurons_Pnoc+
Ammecr1	Interneurons_Pnoc+
Ankrd13b	Interneurons_Pnoc+
Arf3	Interneurons_Pnoc+
Arf5	Interneurons_Pnoc+
Arhgdia	Interneurons_Pnoc+
Arpc1a	Interneurons_Pnoc+
Arpp19	Interneurons_Pnoc+
Asphd2	Interneurons_Pnoc+
Atp5a1	Interneurons_Pnoc+
Atp5b	Interneurons_Pnoc+
Atp5j2	Interneurons_Pnoc+
Atp6v1e1	Interneurons_Pnoc+
Atp6v1f	Interneurons_Pnoc+
Atp6v1g1	Interneurons_Pnoc+
Atp9b	Interneurons_Pnoc+
Atxn2l	Interneurons_Pnoc+
Atxn7l3b	Interneurons_Pnoc+
Baiap2	Interneurons_Pnoc+
Baiap3	Interneurons_Pnoc+
Bex2	Interneurons_Pnoc+
Bmyc	Interneurons_Pnoc+
Bri3	Interneurons_Pnoc+
Btf3	Interneurons_Pnoc+
Calb1	Interneurons_Pnoc+
Calm1	Interneurons_Pnoc+
Calm2	Interneurons_Pnoc+
Capza2	Interneurons_Pnoc+
Car11	Interneurons_Pnoc+
Cartpt	Interneurons_Pnoc+
Ccnl2	Interneurons_Pnoc+
Ccser1	Interneurons_Pnoc+
Cct8	Interneurons_Pnoc+
Cdh8	Interneurons_Pnoc+
Celf3	Interneurons_Pnoc+
Chst1	Interneurons_Pnoc+
Chsy3	Interneurons_Pnoc+
Ckb	Interneurons_Pnoc+
Clic4	Interneurons_Pnoc+
Cmss1	Interneurons_Pnoc+
Cntn4	Interneurons_Pnoc+
Cox14	Interneurons_Pnoc+
Cox6c	Interneurons_Pnoc+
Cox7c	Interneurons_Pnoc+
Cox8a	Interneurons_Pnoc+
Cplx2	Interneurons_Pnoc+
Cpne5	Interneurons_Pnoc+
Creg2	Interneurons_Pnoc+
Csde1	Interneurons_Pnoc+
Ctnna3	Interneurons_Pnoc+
Cttnbp2	Interneurons_Pnoc+
Cyc1	Interneurons_Pnoc+
Dcc	Interneurons_Pnoc+
Ddx3y	Interneurons_Pnoc+
Desi2	Interneurons_Pnoc+
Dpm3	Interneurons_Pnoc+
Dtx3	Interneurons_Pnoc+
Dynll1	Interneurons_Pnoc+
Dynll2	Interneurons_Pnoc+
Ecel1	Interneurons_Pnoc+
Eef1a1	Interneurons_Pnoc+
Eef2	Interneurons_Pnoc+
Eid2	Interneurons_Pnoc+
Eif2s3y	Interneurons_Pnoc+
Eif3c	Interneurons_Pnoc+
Eif3k	Interneurons_Pnoc+
Eif4a2	Interneurons_Pnoc+
Eif5a	Interneurons_Pnoc+
Emc6	Interneurons_Pnoc+
Esd	Interneurons_Pnoc+
Ets2	Interneurons_Pnoc+
Ewsr1	Interneurons_Pnoc+
Fam174a	Interneurons_Pnoc+
Fbxl16	Interneurons_Pnoc+
Fgd5	Interneurons_Pnoc+
Fkbp1a	Interneurons_Pnoc+
Fkbp8	Interneurons_Pnoc+
Foxp2	Interneurons_Pnoc+
Fus	Interneurons_Pnoc+
Gabrb2	Interneurons_Pnoc+
Gm12353	Interneurons_Pnoc+
Gm1673	Interneurons_Pnoc+
Gm21798	Interneurons_Pnoc+
Gnb2	Interneurons_Pnoc+
Gpr45	Interneurons_Pnoc+
Gria3	Interneurons_Pnoc+
Grik2	Interneurons_Pnoc+
Grina	Interneurons_Pnoc+
Grm7	Interneurons_Pnoc+
H3f3a	Interneurons_Pnoc+
H3f3b	Interneurons_Pnoc+
Hap1	Interneurons_Pnoc+
Hint1	Interneurons_Pnoc+
Hnrnpa0	Interneurons_Pnoc+
Hnrnpa2b1	Interneurons_Pnoc+
Hsp90ab1	Interneurons_Pnoc+
Hspe1	Interneurons_Pnoc+
Htr2c	Interneurons_Pnoc+
Igsf21	Interneurons_Pnoc+
Inpp4b	Interneurons_Pnoc+
Kalrn	Interneurons_Pnoc+
Kcnb2	Interneurons_Pnoc+
Kcnh7	Interneurons_Pnoc+
Kcnip2	Interneurons_Pnoc+
Kcnk1	Interneurons_Pnoc+
Kctd16	Interneurons_Pnoc+
Kdm5d	Interneurons_Pnoc+
Khdrbs2	Interneurons_Pnoc+
Klhl1	Interneurons_Pnoc+
Kmt2c	Interneurons_Pnoc+
Ldhb	Interneurons_Pnoc+
Lhfpl3	Interneurons_Pnoc+
Llph	Interneurons_Pnoc+
Lrrc73	Interneurons_Pnoc+
Lrrtm4	Interneurons_Pnoc+
Ly6h	Interneurons_Pnoc+
Lzts3	Interneurons_Pnoc+
Maged1	Interneurons_Pnoc+
Magi3	Interneurons_Pnoc+
Map1lc3b	Interneurons_Pnoc+
Marcks	Interneurons_Pnoc+
Mbp	Interneurons_Pnoc+
Mcfd2	Interneurons_Pnoc+
Mdh1	Interneurons_Pnoc+
Mdh2	Interneurons_Pnoc+
Med28	Interneurons_Pnoc+
Mgat4c	Interneurons_Pnoc+
Mrpl20	Interneurons_Pnoc+
Msmo1	Interneurons_Pnoc+
Msrb2	Interneurons_Pnoc+
Myl6	Interneurons_Pnoc+
Myo5b	Interneurons_Pnoc+
Nap1l1	Interneurons_Pnoc+
Ncoa5	Interneurons_Pnoc+
Ndrg4	Interneurons_Pnoc+
Ndst4	Interneurons_Pnoc+
Ndufa11	Interneurons_Pnoc+
Ndufa5	Interneurons_Pnoc+
Ndufa9	Interneurons_Pnoc+
Ndufaf3	Interneurons_Pnoc+
Ndufb2	Interneurons_Pnoc+
Ndufs2	Interneurons_Pnoc+
Nfe2l3	Interneurons_Pnoc+
Ngef	Interneurons_Pnoc+
Nkain2	Interneurons_Pnoc+
Npm1	Interneurons_Pnoc+
Nwd2	Interneurons_Pnoc+
Oaz1	Interneurons_Pnoc+
Opcml	Interneurons_Pnoc+
Pam16	Interneurons_Pnoc+
Park7	Interneurons_Pnoc+
Pbx3	Interneurons_Pnoc+
Pcdh10	Interneurons_Pnoc+
Pcdh15	Interneurons_Pnoc+
Pdcd6	Interneurons_Pnoc+
Pde1b	Interneurons_Pnoc+
Pde4d	Interneurons_Pnoc+
Pdia3	Interneurons_Pnoc+
Pebp1	Interneurons_Pnoc+
Pfdn2	Interneurons_Pnoc+
Pgrmc1	Interneurons_Pnoc+
Pin1	Interneurons_Pnoc+
Pkm	Interneurons_Pnoc+
Plcl1	Interneurons_Pnoc+
Plk2	Interneurons_Pnoc+
Pnmal2	Interneurons_Pnoc+
Polb	Interneurons_Pnoc+
Pom121	Interneurons_Pnoc+
Ppia	Interneurons_Pnoc+
Ppp1r7	Interneurons_Pnoc+
Ppp3r1	Interneurons_Pnoc+
Prdm16	Interneurons_Pnoc+
Prdx1	Interneurons_Pnoc+
Prdx5	Interneurons_Pnoc+
Prkd1	Interneurons_Pnoc+
Prpf4b	Interneurons_Pnoc+
Prrg3	Interneurons_Pnoc+
Psenen	Interneurons_Pnoc+
Psma7	Interneurons_Pnoc+
Psmb3	Interneurons_Pnoc+
Ptma	Interneurons_Pnoc+
Ptpn3	Interneurons_Pnoc+
Rab40b	Interneurons_Pnoc+
Rack1	Interneurons_Pnoc+
Rarb	Interneurons_Pnoc+
Rasl10b	Interneurons_Pnoc+
Rftn1	Interneurons_Pnoc+
Rgs9	Interneurons_Pnoc+
Rnpc3	Interneurons_Pnoc+
Robo1	Interneurons_Pnoc+
Rpl10a	Interneurons_Pnoc+
Rpl13	Interneurons_Pnoc+
Rpl22l1	Interneurons_Pnoc+
Rpl41	Interneurons_Pnoc+
Rpn1	Interneurons_Pnoc+
Rps12	Interneurons_Pnoc+
Rps15	Interneurons_Pnoc+
Rps15a	Interneurons_Pnoc+
Rps2	Interneurons_Pnoc+
Rragd	Interneurons_Pnoc+
Rrp1	Interneurons_Pnoc+
Rtn1	Interneurons_Pnoc+
Runx1t1	Interneurons_Pnoc+
Scand1	Interneurons_Pnoc+
Scg2	Interneurons_Pnoc+
Scmh1	Interneurons_Pnoc+
Sdhaf4	Interneurons_Pnoc+
Serf2	Interneurons_Pnoc+
Sf3b5	Interneurons_Pnoc+
Sf3b6	Interneurons_Pnoc+
Sgcz	Interneurons_Pnoc+
Slc4a4	Interneurons_Pnoc+
Slc9a7	Interneurons_Pnoc+
Slit3	Interneurons_Pnoc+
Sorcs3	Interneurons_Pnoc+
Sox5	Interneurons_Pnoc+
Srrm2	Interneurons_Pnoc+
St8sia3	Interneurons_Pnoc+
Syt11	Interneurons_Pnoc+
Taf1d	Interneurons_Pnoc+
Tagln3	Interneurons_Pnoc+
Tenm1	Interneurons_Pnoc+
Timm8b	Interneurons_Pnoc+
Tma7	Interneurons_Pnoc+
Tmcc3	Interneurons_Pnoc+
Tmeff2	Interneurons_Pnoc+
Tmem108	Interneurons_Pnoc+
Tmem163	Interneurons_Pnoc+
Tmsb4x	Interneurons_Pnoc+
Tomm70a	Interneurons_Pnoc+
Triqk	Interneurons_Pnoc+
Trpc4	Interneurons_Pnoc+
Tspyl5	Interneurons_Pnoc+
Tuba1b	Interneurons_Pnoc+
Ubb	Interneurons_Pnoc+
Ubtf	Interneurons_Pnoc+
Unc5d	Interneurons_Pnoc+
Uqcrh	Interneurons_Pnoc+
Uqcrq	Interneurons_Pnoc+
Uty	Interneurons_Pnoc+
Vamp2	Interneurons_Pnoc+
Vdac1	Interneurons_Pnoc+
Vdac2	Interneurons_Pnoc+
Wdr83os	Interneurons_Pnoc+
Xrcc6	Interneurons_Pnoc+
Ywhab	Interneurons_Pnoc+
Zeb2	Interneurons_Pnoc+
Zfhx3	Interneurons_Pnoc+
Zfp365	Interneurons_Pnoc+
Zfp423	Interneurons_Pnoc+
Zic1	Interneurons_Pnoc+
Zmiz1	Interneurons_Pnoc+
Zmynd11	Interneurons_Pnoc+
1500009C09Rik	Interneurons_Pvalb+
1700025G04Rik	Interneurons_Pvalb+
1810030O07Rik	Interneurons_Pvalb+
2010315B03Rik	Interneurons_Pvalb+
4930452B06Rik	Interneurons_Pvalb+
A630089N07Rik	Interneurons_Pvalb+
Aak1	Interneurons_Pvalb+
Aatf	Interneurons_Pvalb+
Abca2	Interneurons_Pvalb+
Abcb5	Interneurons_Pvalb+
Abhd18	Interneurons_Pvalb+
Acp6	Interneurons_Pvalb+
Actb	Interneurons_Pvalb+
Actr2	Interneurons_Pvalb+
Actr3b	Interneurons_Pvalb+
Acvr1	Interneurons_Pvalb+
Adam10	Interneurons_Pvalb+
Adam15	Interneurons_Pvalb+
Adam17	Interneurons_Pvalb+
Adam23	Interneurons_Pvalb+
Adamts17	Interneurons_Pvalb+
Adarb2	Interneurons_Pvalb+
Adcy1	Interneurons_Pvalb+
Adcy8	Interneurons_Pvalb+
Add3	Interneurons_Pvalb+
Adgrl3	Interneurons_Pvalb+
Adk	Interneurons_Pvalb+
Adra1a	Interneurons_Pvalb+
Aff2	Interneurons_Pvalb+
Agbl4	Interneurons_Pvalb+
Aifm1	Interneurons_Pvalb+
Aig1	Interneurons_Pvalb+
Akain1	Interneurons_Pvalb+
Akap11	Interneurons_Pvalb+
Alk	Interneurons_Pvalb+
Amy1	Interneurons_Pvalb+
Ank1	Interneurons_Pvalb+
Ankfy1	Interneurons_Pvalb+
Ankrd12	Interneurons_Pvalb+
Ano4	Interneurons_Pvalb+
Ap1b1	Interneurons_Pvalb+
