Gene	cell_type
KIF21A	Astrocytes
KIF3A	Astrocytes
KLC1	Astrocytes
KLHDC9	Astrocytes
KLHL26	Astrocytes
KLHL9	Astrocytes
KMT5A	Astrocytes
KPNA6	Astrocytes
KPNB1	Astrocytes
KRT10	Astrocytes
LAMTOR3	Astrocytes
LDLR	Astrocytes
LHCGR	Astrocytes
LMBRD2	Astrocytes
LONP1	Astrocytes
LRIG1	Astrocytes
LRMDA	Astrocytes
LRP1B	Astrocytes
LRP5	Astrocytes
LRPPRC	Astrocytes
LRRC45	Astrocytes
LRRC8C	Astrocytes
LRTM2	Astrocytes
LSAMP	Astrocytes
LSM7	Astrocytes
LSM8	Astrocytes
LUZP2	Astrocytes
MAN2A1	Astrocytes
MAP2K1	Astrocytes
MAP2K5	Astrocytes
MAPK8IP1	Astrocytes
MBOAT7	Astrocytes
MCRS1	Astrocytes
ME3	Astrocytes
MED19	Astrocytes
MEF2C	Astrocytes
MEN1	Astrocytes
MFGE8	Astrocytes
MFN1	Astrocytes
MFN2	Astrocytes
MGAT4C	Astrocytes
MGAT5	Astrocytes
MGLL	Astrocytes
MIB2	Astrocytes
MIPOL1	Astrocytes
MLX	Astrocytes
MORF4L2	Astrocytes
MPHOSPH8	Astrocytes
MRPL2	Astrocytes
MRPL32	Astrocytes
MRPL34	Astrocytes
MRPL55	Astrocytes
MRPS12	Astrocytes
MRPS21	Astrocytes
MRPS33	Astrocytes
MSL3	Astrocytes
MSMO1	Astrocytes
MT1G	Astrocytes
MTLN	Astrocytes
MTMR6	Astrocytes
MTX1	Astrocytes
MYEF2	Astrocytes
MYH14	Astrocytes
N4BP1	Astrocytes
NALCN	Astrocytes
NAP1L5	Astrocytes
NAV3	Astrocytes
NCAN	Astrocytes
NCL	Astrocytes
NDST1	Astrocytes
NDUFA6	Astrocytes
NDUFC2-KCTD14	Astrocytes
NDUFC2	Astrocytes
NDUFV3	Astrocytes
NEU1	Astrocytes
NGEF	Astrocytes
NHSL1	Astrocytes
NKAIN2	Astrocytes
NOL11	Astrocytes
NPAS2	Astrocytes
NPDC1	Astrocytes
NPTN	Astrocytes
NRCAM	Astrocytes
NRG1	Astrocytes
NRP1	Astrocytes
NSMF	Astrocytes
NTRK3	Astrocytes
ODC1	Astrocytes
OST4	Astrocytes
OTX1	Astrocytes
P2RX4	Astrocytes
PACSIN2	Astrocytes
PAK1	Astrocytes
PAK1IP1	Astrocytes
PANK4	Astrocytes
PAX6	Astrocytes
PCBP4	Astrocytes
PCDH11Y	Astrocytes
PCDH11X	Astrocytes
PCDH19	Astrocytes
PDE10A	Astrocytes
PDE1C	Astrocytes
PDE7B	Astrocytes
PDZD2	Astrocytes
PFDN4	Astrocytes
PFDN6	Astrocytes
PGAP1	Astrocytes
PHC3	Astrocytes
PHKA1	Astrocytes
PIK3IP1	Astrocytes
PINK1	Astrocytes
PIP4K2B	Astrocytes
PIP4K2C	Astrocytes
PIR	Astrocytes
PJA2	Astrocytes
PKIG	Astrocytes
PKP4	Astrocytes
PLA2G7	Astrocytes
PLCB1	Astrocytes
PLCE1	Astrocytes
PLEC	Astrocytes
PLEKHA5	Astrocytes
PLEKHJ1	Astrocytes
PLOD3	Astrocytes
PLS1	Astrocytes
PMPCB	Astrocytes
PNPLA7	Astrocytes
POLR2K	Astrocytes
POM121C	Astrocytes
POM121	Astrocytes
POR	Astrocytes
PPDPF	Astrocytes
PPID	Astrocytes
PPM1L	Astrocytes
PPP1R11	Astrocytes
PPP1R9A	Astrocytes
PPP2CA	Astrocytes
PPP2R2B	Astrocytes
PPT2-EGFL8	Astrocytes
PPT2	Astrocytes
PRDM16	Astrocytes
PRDX6	Astrocytes
PREX2	Astrocytes
PRICKLE1	Astrocytes
PRKACA	Astrocytes
PRKAG2	Astrocytes
PRKCE	Astrocytes
PRPF4B	Astrocytes
PRRC2B	Astrocytes
PRRX1	Astrocytes
PSAP	Astrocytes
PSD2	Astrocytes
PSENEN	Astrocytes
PSIP1	Astrocytes
PSMA1	Astrocytes
PSMA2	Astrocytes
PSMB1	Astrocytes
PSMB7	Astrocytes
PSMD4	Astrocytes
PSMD6	Astrocytes
PSMD8	Astrocytes
PTPN11	Astrocytes
PTPRJ	Astrocytes
PTPRN2	Astrocytes
PTPRS	Astrocytes
PURB	Astrocytes
QARS1	Astrocytes
RAB3IP	Astrocytes
RABGGTA	Astrocytes
RALYL	Astrocytes
RANBP6	Astrocytes
RARB	Astrocytes
RBCK1	Astrocytes
RBMXL1	Astrocytes
RBX1	Astrocytes
RC3H2	Astrocytes
RDH14	Astrocytes
REEP5	Astrocytes
RETREG3	Astrocytes
RFX1	Astrocytes
RGS3	Astrocytes
RNF126	Astrocytes
RNF149	Astrocytes
RNF215	Astrocytes
RNF220	Astrocytes
ROBO2	Astrocytes
ROCK2	Astrocytes
RORA	Astrocytes
RPA3	Astrocytes
RPGRIP1	Astrocytes
RPL22L1	Astrocytes
RPL34	Astrocytes
RPL6	Astrocytes
RPS19BP1	Astrocytes
RPS21	Astrocytes
RPS29	Astrocytes
RSPO3	Astrocytes
RSRP1	Astrocytes
SAMD4A	Astrocytes
SAMD8	Astrocytes
SAMM50	Astrocytes
SARAF	Astrocytes
SARS1	Astrocytes
SBF1	Astrocytes
SCARA3	Astrocytes
SCD	Astrocytes
SCN8A	Astrocytes
SDF4	Astrocytes
SDHB	Astrocytes
SDHD	Astrocytes
SEC14L1	Astrocytes
SEC62	Astrocytes
SERBP1	Astrocytes
SESN1	Astrocytes
SESN3	Astrocytes
SETD7	Astrocytes
SF3B2	Astrocytes
SFR1	Astrocytes
SGCD	Astrocytes
SGIP1	Astrocytes
SGTB	Astrocytes
SHISA4	Astrocytes
SHROOM2	Astrocytes
SHROOM3	Astrocytes
SIK2	Astrocytes
SIX3	Astrocytes
SLC10A7	Astrocytes
SLC22A23	Astrocytes
SLC25A18	Astrocytes
SLC25A25	Astrocytes
SLC25A3	Astrocytes
SLC25A44	Astrocytes
SLC35C2	Astrocytes
SLC35F1	Astrocytes
SLC36A1	Astrocytes
SLC38A3	Astrocytes
SLC39A12	Astrocytes
SLC43A2	Astrocytes
SLC50A1	Astrocytes
SLC9A6	Astrocytes
SMIM4	Astrocytes
SMPD1	Astrocytes
SMPD4	Astrocytes
SNRPC	Astrocytes
SNRPE	Astrocytes
SNRPF	Astrocytes
SNTB1	Astrocytes
SNX12	Astrocytes
SORBS2	Astrocytes
SORCS2	Astrocytes
SOX9	Astrocytes
SPG21	Astrocytes
SPON1	Astrocytes
SPRYD7	Astrocytes
SPTAN1	Astrocytes
SRA1	Astrocytes
SRPRA	Astrocytes
SRSF11	Astrocytes
SRSF3	Astrocytes
SSH2	Astrocytes
SSR4	Astrocytes
ST6GALNAC6	Astrocytes
STARD3NL	Astrocytes
STK17B	Astrocytes
STK3	Astrocytes
STRN	Astrocytes
STRN4	Astrocytes
STX16-NPEPL1	Astrocytes
STX16	Astrocytes
STX1A	Astrocytes
SUGT1	Astrocytes
SUPT4H1	Astrocytes
SYBU	Astrocytes
TADA3	Astrocytes
TAF1D	Astrocytes
TBC1D10B	Astrocytes
TBC1D17	Astrocytes
TBRG1	Astrocytes
TCAF1	Astrocytes
TCF12	Astrocytes
TECR	Astrocytes
TERF2IP	Astrocytes
TEX264	Astrocytes
THBS4	Astrocytes
THRA	Astrocytes
THSD4	Astrocytes
THSD7A	Astrocytes
TIMM9	Astrocytes
TIPARP	Astrocytes
TMCC2	Astrocytes
TMEFF1	Astrocytes
TMEM38A	Astrocytes
TMEM59	Astrocytes
TNFAIP8	Astrocytes
TRAPPC4	Astrocytes
TRIM2	Astrocytes
TRIM9	Astrocytes
TRMT10C	Astrocytes
TP53BP2	Astrocytes
TRPM3	Astrocytes
TSC22D1	Astrocytes
TSFM	Astrocytes
TSHZ2	Astrocytes
TSN	Astrocytes
TSNAX-DISC1	Astrocytes
TSPAN7	Astrocytes
TSR3	Astrocytes
TTC3	Astrocytes
TTC33	Astrocytes
TXNRD1	Astrocytes
UBC	Astrocytes
UBE2A	Astrocytes
UBE2E2	Astrocytes
UBE2G1	Astrocytes
UBE2H	Astrocytes
UBE2Z	Astrocytes
UBE3A	Astrocytes
UCHL3	Astrocytes
UFC1	Astrocytes
UNC5C	Astrocytes
UNC79	Astrocytes
UPF1	Astrocytes
USE1	Astrocytes
USP11	Astrocytes
USP14	Astrocytes
USP5	Astrocytes
VAMP2	Astrocytes
VCP	Astrocytes
VDAC2	Astrocytes
VKORC1	Astrocytes
VMP1	Astrocytes
WBP4	Astrocytes
WDR17	Astrocytes
WDR6	Astrocytes
WDR61	Astrocytes
WDR74	Astrocytes
XPR1	Astrocytes
YME1L1	Astrocytes
YPEL3	Astrocytes
YWHAQ	Astrocytes
ZBTB7A	Astrocytes
ZC3H15	Astrocytes
ZCRB1	Astrocytes
ZER1	Astrocytes
ZNHIT1	Astrocytes
ZNRF1	Astrocytes
ZSWIM5	Astrocytes
ACTG1	Endothelial
ALCAM	Endothelial
ANK2	Endothelial
CENPP	Endothelial
COG7	Endothelial
HSP90AB1	Endothelial
IQSEC1	Endothelial
NAPG	Endothelial
NDUFA7	Endothelial
PTGDS	Endothelial
RPS19	Endothelial
TSPAN7	Endothelial
ZFPM2	Endothelial
PPP1R2	Interneurons_Chat+
PPP1R2B	Interneurons_Chat+
NCBP2AS2	Interneurons_Pnoc+
AAMP	Interneurons_Pnoc+
ABHD8	Interneurons_Pnoc+
ADARB2	Interneurons_Pnoc+
ADCY5	Interneurons_Pnoc+
C11orf87	Interneurons_Pnoc+
AMMECR1	Interneurons_Pnoc+
ANKRD13B	Interneurons_Pnoc+
ARF3	Interneurons_Pnoc+
ARF5	Interneurons_Pnoc+
ARHGDIA	Interneurons_Pnoc+
ARPC1A	Interneurons_Pnoc+
ARPP19	Interneurons_Pnoc+
ASPHD2	Interneurons_Pnoc+
ATP5F1A	Interneurons_Pnoc+
ATP5F1B	Interneurons_Pnoc+
ATP5MF	Interneurons_Pnoc+
ATP6V1E1	Interneurons_Pnoc+
ATP6V1F	Interneurons_Pnoc+
ATP6V1G1	Interneurons_Pnoc+
ATP9B	Interneurons_Pnoc+
ATXN2L	Interneurons_Pnoc+
ATXN7L3B	Interneurons_Pnoc+
BAIAP2	Interneurons_Pnoc+
BAIAP3	Interneurons_Pnoc+
BEX2	Interneurons_Pnoc+
BEX1	Interneurons_Pnoc+
BRI3	Interneurons_Pnoc+
BTF3	Interneurons_Pnoc+
CALB1	Interneurons_Pnoc+
CALM1	Interneurons_Pnoc+
CALM2	Interneurons_Pnoc+
CAPZA2	Interneurons_Pnoc+
CA11	Interneurons_Pnoc+
CARTPT	Interneurons_Pnoc+
CCNL2	Interneurons_Pnoc+
CCSER1	Interneurons_Pnoc+
CCT8	Interneurons_Pnoc+
CDH8	Interneurons_Pnoc+
CELF3	Interneurons_Pnoc+
CHST1	Interneurons_Pnoc+
CHSY3	Interneurons_Pnoc+
CKB	Interneurons_Pnoc+
CLIC4	Interneurons_Pnoc+
CMSS1	Interneurons_Pnoc+
CNTN4	Interneurons_Pnoc+
COX14	Interneurons_Pnoc+
COX6C	Interneurons_Pnoc+
COX7C	Interneurons_Pnoc+
COX8A	Interneurons_Pnoc+
CPLX2	Interneurons_Pnoc+
CPNE5	Interneurons_Pnoc+
CREG2	Interneurons_Pnoc+
CSDE1	Interneurons_Pnoc+
CTNNA3	Interneurons_Pnoc+
CTTNBP2	Interneurons_Pnoc+
CYC1	Interneurons_Pnoc+
DCC	Interneurons_Pnoc+
DDX3Y	Interneurons_Pnoc+
DESI2	Interneurons_Pnoc+
DPM3	Interneurons_Pnoc+
DTX3	Interneurons_Pnoc+
DYNLL1	Interneurons_Pnoc+
DYNLL2	Interneurons_Pnoc+
ECEL1	Interneurons_Pnoc+
EEF1A1	Interneurons_Pnoc+
EEF2	Interneurons_Pnoc+
EID2	Interneurons_Pnoc+
EIF3CL	Interneurons_Pnoc+
EIF3C	Interneurons_Pnoc+
EIF3K	Interneurons_Pnoc+
EIF5AL1	Interneurons_Pnoc+
EIF5A	Interneurons_Pnoc+
EMC6	Interneurons_Pnoc+
ESD	Interneurons_Pnoc+
ETS2	Interneurons_Pnoc+
EWSR1	Interneurons_Pnoc+
FAM174A	Interneurons_Pnoc+
FBXL16	Interneurons_Pnoc+
FGD5	Interneurons_Pnoc+
FKBP1A	Interneurons_Pnoc+
FKBP1C	Interneurons_Pnoc+
FKBP8	Interneurons_Pnoc+
FOXP2	Interneurons_Pnoc+
FUS	Interneurons_Pnoc+
GABRB2	Interneurons_Pnoc+
C4orf48	Interneurons_Pnoc+
GNB2	Interneurons_Pnoc+
GPR45	Interneurons_Pnoc+
GRIA3	Interneurons_Pnoc+
GRIK2	Interneurons_Pnoc+
GRINA	Interneurons_Pnoc+
GRM7	Interneurons_Pnoc+
H3-3A	Interneurons_Pnoc+
H3-5	Interneurons_Pnoc+
H3-3B	Interneurons_Pnoc+
HAP1	Interneurons_Pnoc+
HINT1	Interneurons_Pnoc+
HNRNPA0	Interneurons_Pnoc+
HNRNPA2B1	Interneurons_Pnoc+
HSP90AB1	Interneurons_Pnoc+
HSPE1	Interneurons_Pnoc+
HTR2C	Interneurons_Pnoc+
IGSF21	Interneurons_Pnoc+
INPP4B	Interneurons_Pnoc+
KALRN	Interneurons_Pnoc+
KCNH7	Interneurons_Pnoc+
KCNIP2	Interneurons_Pnoc+
KCNK1	Interneurons_Pnoc+
KCTD16	Interneurons_Pnoc+
KDM5D	Interneurons_Pnoc+
KHDRBS2	Interneurons_Pnoc+
KLHL1	Interneurons_Pnoc+
KMT2C	Interneurons_Pnoc+
LDHB	Interneurons_Pnoc+
LHFPL3	Interneurons_Pnoc+
LLPH	Interneurons_Pnoc+
LRRC73	Interneurons_Pnoc+
LRRTM4	Interneurons_Pnoc+
LY6H	Interneurons_Pnoc+
LZTS3	Interneurons_Pnoc+
MAGED1	Interneurons_Pnoc+
MAGI3	Interneurons_Pnoc+
MARCKS	Interneurons_Pnoc+
MBP	Interneurons_Pnoc+
MCFD2	Interneurons_Pnoc+
MDH1	Interneurons_Pnoc+
MDH2	Interneurons_Pnoc+
MED28	Interneurons_Pnoc+
MGAT4C	Interneurons_Pnoc+
MRPL20	Interneurons_Pnoc+
MSMO1	Interneurons_Pnoc+
MSRB2	Interneurons_Pnoc+
MYL6	Interneurons_Pnoc+
MYO5B	Interneurons_Pnoc+
NAP1L1	Interneurons_Pnoc+
NCOA5	Interneurons_Pnoc+
NDRG4	Interneurons_Pnoc+
NDST4	Interneurons_Pnoc+
NDUFA11	Interneurons_Pnoc+
NDUFA5	Interneurons_Pnoc+
NDUFA9	Interneurons_Pnoc+
NDUFAF3	Interneurons_Pnoc+
NDUFB2	Interneurons_Pnoc+
NDUFS2	Interneurons_Pnoc+
NFE2L3	Interneurons_Pnoc+
NGEF	Interneurons_Pnoc+
NKAIN2	Interneurons_Pnoc+
NWD2	Interneurons_Pnoc+
OAZ1	Interneurons_Pnoc+
OPCML	Interneurons_Pnoc+
PAM16	Interneurons_Pnoc+
PARK7	Interneurons_Pnoc+
PBX3	Interneurons_Pnoc+
PCDH10	Interneurons_Pnoc+
PCDH15	Interneurons_Pnoc+
PDCD6	Interneurons_Pnoc+
PDE1B	Interneurons_Pnoc+
PDE4D	Interneurons_Pnoc+
PDIA3	Interneurons_Pnoc+
PFDN2	Interneurons_Pnoc+
PGRMC1	Interneurons_Pnoc+
PIN1	Interneurons_Pnoc+
PKM	Interneurons_Pnoc+
PLCL1	Interneurons_Pnoc+
PLK2	Interneurons_Pnoc+
PNMA8B	Interneurons_Pnoc+
POLB	Interneurons_Pnoc+
POM121C	Interneurons_Pnoc+
POM121	Interneurons_Pnoc+
PPP3R1	Interneurons_Pnoc+
PRDM16	Interneurons_Pnoc+
PRDX1	Interneurons_Pnoc+
PRDX5	Interneurons_Pnoc+
PRKD1	Interneurons_Pnoc+
PRPF4B	Interneurons_Pnoc+
PRRG3	Interneurons_Pnoc+
PSENEN	Interneurons_Pnoc+
PSMA7	Interneurons_Pnoc+
PSMB3	Interneurons_Pnoc+
PTPN3	Interneurons_Pnoc+
RAB40B	Interneurons_Pnoc+
RACK1	Interneurons_Pnoc+
RARB	Interneurons_Pnoc+
RASL10B	Interneurons_Pnoc+
RFTN1	Interneurons_Pnoc+
RGS9	Interneurons_Pnoc+
RNPC3	Interneurons_Pnoc+
ROBO1	Interneurons_Pnoc+
RPL10A	Interneurons_Pnoc+
RPL13	Interneurons_Pnoc+
RPL22L1	Interneurons_Pnoc+
RPN1	Interneurons_Pnoc+
RPS15	Interneurons_Pnoc+
RPS2	Interneurons_Pnoc+
RRAGD	Interneurons_Pnoc+
RRP1	Interneurons_Pnoc+
RTN1	Interneurons_Pnoc+
RUNX1T1	Interneurons_Pnoc+
SCAND1	Interneurons_Pnoc+
SCG2	Interneurons_Pnoc+
SCMH1	Interneurons_Pnoc+
SDHAF4	Interneurons_Pnoc+
SF3B5	Interneurons_Pnoc+
SF3B6	Interneurons_Pnoc+
SGCZ	Interneurons_Pnoc+
SLC4A4	Interneurons_Pnoc+
SLC9A7	Interneurons_Pnoc+
SLIT3	Interneurons_Pnoc+
SORCS3	Interneurons_Pnoc+
SOX5	Interneurons_Pnoc+
SRRM2	Interneurons_Pnoc+
ST8SIA3	Interneurons_Pnoc+
SYT11	Interneurons_Pnoc+
TAF1D	Interneurons_Pnoc+
TAGLN3	Interneurons_Pnoc+
TENM1	Interneurons_Pnoc+
TIMM8B	Interneurons_Pnoc+
TMA7	Interneurons_Pnoc+
TMCC3	Interneurons_Pnoc+
TMEFF2	Interneurons_Pnoc+
TMEM108	Interneurons_Pnoc+
TMEM163	Interneurons_Pnoc+
TMSB4Y	Interneurons_Pnoc+
TOMM70	Interneurons_Pnoc+
TRIQK	Interneurons_Pnoc+
TRPC4	Interneurons_Pnoc+
TSPYL5	Interneurons_Pnoc+
TUBA1B	Interneurons_Pnoc+
UBB	Interneurons_Pnoc+
UBTF	Interneurons_Pnoc+
UNC5D	Interneurons_Pnoc+
UQCRH	Interneurons_Pnoc+
UQCRHL	Interneurons_Pnoc+
UQCRQ	Interneurons_Pnoc+
UTY	Interneurons_Pnoc+
VAMP2	Interneurons_Pnoc+
VDAC2	Interneurons_Pnoc+
WDR83OS	Interneurons_Pnoc+
XRCC6	Interneurons_Pnoc+
YWHAB	Interneurons_Pnoc+
ZEB2	Interneurons_Pnoc+
ZFHX3	Interneurons_Pnoc+
ZNF365	Interneurons_Pnoc+
ZNF423	Interneurons_Pnoc+
ZIC1	Interneurons_Pnoc+
ZMIZ1	Interneurons_Pnoc+
ZMYND11	Interneurons_Pnoc+
C1orf21	Interneurons_Pvalb+
CXorf38	Interneurons_Pvalb+
AAK1	Interneurons_Pvalb+
AATF	Interneurons_Pvalb+
ABCA2	Interneurons_Pvalb+
ABCB5	Interneurons_Pvalb+
ABHD18	Interneurons_Pvalb+
ACP6	Interneurons_Pvalb+
ACTB	Interneurons_Pvalb+
ACTR2	Interneurons_Pvalb+
ACTR3B	Interneurons_Pvalb+
ACTR3C	Interneurons_Pvalb+
ACVR1	Interneurons_Pvalb+
ADAM10	Interneurons_Pvalb+
ADAM15	Interneurons_Pvalb+
ADAM17	Interneurons_Pvalb+
ADAM23	Interneurons_Pvalb+
ADAMTS17	Interneurons_Pvalb+
ADARB2	Interneurons_Pvalb+
ADCY1	Interneurons_Pvalb+
ADCY8	Interneurons_Pvalb+
ADD3	Interneurons_Pvalb+
ADGRL3	Interneurons_Pvalb+
ADK	Interneurons_Pvalb+
ADRA1A	Interneurons_Pvalb+
AFF2	Interneurons_Pvalb+
AGBL4	Interneurons_Pvalb+
AIFM1	Interneurons_Pvalb+
AIG1	Interneurons_Pvalb+
AKAIN1	Interneurons_Pvalb+
AKAP11	Interneurons_Pvalb+
ALK	Interneurons_Pvalb+
ANK1	Interneurons_Pvalb+
ANKFY1	Interneurons_Pvalb+
ANKRD12	Interneurons_Pvalb+
ANO4	Interneurons_Pvalb+
AP1B1	Interneurons_Pvalb+
AP2A2	Interneurons_Pvalb+
AP4M1	Interneurons_Pvalb+
APAF1	Interneurons_Pvalb+
APC	Interneurons_Pvalb+
ARF3	Interneurons_Pvalb+
ARHGAP10	Interneurons_Pvalb+
ARHGAP17	Interneurons_Pvalb+
ARHGAP18	Interneurons_Pvalb+
ARHGAP32	Interneurons_Pvalb+
ARHGEF10L	Interneurons_Pvalb+
ARHGEF2	Interneurons_Pvalb+
ARHGEF9	Interneurons_Pvalb+
ARID1A	Interneurons_Pvalb+
ARID1B	Interneurons_Pvalb+
ARID4B	Interneurons_Pvalb+
ARID5B	Interneurons_Pvalb+
ARL15	Interneurons_Pvalb+
ARL2BP	Interneurons_Pvalb+
ARRB1	Interneurons_Pvalb+
ASAH1	Interneurons_Pvalb+
ATE1	Interneurons_Pvalb+
ATF6	Interneurons_Pvalb+
ATF7IP	Interneurons_Pvalb+
ATM	Interneurons_Pvalb+
ATP13A3	Interneurons_Pvalb+
ATP2A2	Interneurons_Pvalb+
ATP2C1	Interneurons_Pvalb+
ATP5F1B	Interneurons_Pvalb+
ATP5ME	Interneurons_Pvalb+
ATP5PO	Interneurons_Pvalb+
DONSON	Interneurons_Pvalb+
ATP6AP2	Interneurons_Pvalb+
ATP6V0B	Interneurons_Pvalb+
ATP6V0C	Interneurons_Pvalb+
ATP6V0E1	Interneurons_Pvalb+
