cell_type	gene	avg_logFC	p_val	p_val_adj	de_family	de_method	de_type
1	Interneurons_Chat+	Cldnd1	-3.15952098133989	3.62529593317684e-05	0.0421958551650833	singlecell	wilcox	singlecell
2	Interneurons_Chat+	Cthrc1	-3.26407079775369	7.94601518971408e-07	0.00161850396895489	singlecell	wilcox	singlecell
3	Interneurons_Chat+	Ddx20	-3.1106309149567	7.94601518971408e-07	0.00161850396895489	singlecell	wilcox	singlecell
4	Interneurons_Chat+	Foxj2	-2.72800059547926	9.14568738963161e-06	0.0135480887285497	singlecell	wilcox	singlecell
5	Interneurons_Chat+	Htatsf1	-2.98164175052138	5.57034279578059e-06	0.00907687358572447	singlecell	wilcox	singlecell
6	Interneurons_Chat+	Idh2	-3.15876555747032	3.62529593317684e-05	0.0421958551650833	singlecell	wilcox	singlecell
7	Interneurons_Chat+	Mex3b	-3.64548563004214	7.94601518971408e-07	0.00161850396895489	singlecell	wilcox	singlecell
8	Interneurons_Chat+	Npas4	-4.63883918621265	9.91939863732059e-16	1.61636600795139e-11	singlecell	wilcox	singlecell
9	Interneurons_Chat+	Polr1a	-3.20965976353563	7.92935877558571e-07	0.00161850396895489	singlecell	wilcox	singlecell
10	Interneurons_Chat+	Pop4	-2.96099181451138	7.94601518971408e-07	0.00161850396895489	singlecell	wilcox	singlecell
11	Interneurons_Chat+	Prkx	-2.85810848292472	1.76951990689387e-05	0.0240286057356963	singlecell	wilcox	singlecell
12	Interneurons_Chat+	Rusc1	-3.01570261078229	5.57034279578059e-06	0.00907687358572447	singlecell	wilcox	singlecell
13	Interneurons_Chat+	Slc41a1	-3.1106309149567	7.94601518971408e-07	0.00161850396895489	singlecell	wilcox	singlecell
14	Interneurons_Chat+	Zfp119b	-3.84141303891401	7.94601518971408e-07	0.00161850396895489	singlecell	wilcox	singlecell
15	Interneurons_Pnoc+	Abca13	-0.599248308592107	1.70201771339163e-08	1.06670687075833e-05	singlecell	wilcox	singlecell
16	Interneurons_Pnoc+	Abca2	-0.744910720221578	6.5460184035053e-05	0.00988407144937786	singlecell	wilcox	singlecell
17	Interneurons_Pnoc+	Actb	-0.798470180947226	8.78554548158351e-05	0.0130145876020367	singlecell	wilcox	singlecell
18	Interneurons_Pnoc+	Actg1	-1.36836522725753	5.00965954355921e-10	4.80190601542925e-07	singlecell	wilcox	singlecell
19	Interneurons_Pnoc+	Adarb2	0.949185308682881	4.83508312519516e-05	0.0080395591352097	singlecell	wilcox	singlecell
20	Interneurons_Pnoc+	Ankrd45	-0.548104494014366	0.000552209311297573	0.0434698102782317	singlecell	wilcox	singlecell
21	Interneurons_Pnoc+	Ano1	-1.27709261401933	2.02298507228358e-09	1.73497588172953e-06	singlecell	wilcox	singlecell
22	Interneurons_Pnoc+	Ap1s1	-0.783045557545416	0.00045775393571884	0.0374829164951683	singlecell	wilcox	singlecell
23	Interneurons_Pnoc+	Apold1	-1.02932031431916	5.17908515109688e-05	0.00835576163733897	singlecell	wilcox	singlecell
24	Interneurons_Pnoc+	Arc	-1.98549336486761	9.79143050121365e-16	1.45046690924797e-12	singlecell	wilcox	singlecell
25	Interneurons_Pnoc+	Arl5b	-1.5355071987766	1.35597819134758e-12	1.47304430853393e-09	singlecell	wilcox	singlecell
26	Interneurons_Pnoc+	Armh2	-0.578418825684686	0.000305147797133559	0.0307069772115738	singlecell	wilcox	singlecell
27	Interneurons_Pnoc+	Asb11	-0.700398774548209	0.000295286713424332	0.0307069772115738	singlecell	wilcox	singlecell
28	Interneurons_Pnoc+	Atf4	-0.786920545534561	0.000470810678603841	0.0381684577504954	singlecell	wilcox	singlecell
29	Interneurons_Pnoc+	Atg5	-0.691239989301281	0.000245740643651017	0.0270563769479279	singlecell	wilcox	singlecell
30	Interneurons_Pnoc+	Atp1a1	-0.766978304792163	0.000214333376701267	0.0244235131003296	singlecell	wilcox	singlecell
31	Interneurons_Pnoc+	Atp2a2	-0.537519970172247	0.000127884690830236	0.0173656753089891	singlecell	wilcox	singlecell
32	Interneurons_Pnoc+	Atp2b1	-0.637989670295542	2.15346651279127e-05	0.00427935814950412	singlecell	wilcox	singlecell
33	Interneurons_Pnoc+	Atp6ap2	-0.8716351635834	2.13211922324789e-06	0.000709038423322947	singlecell	wilcox	singlecell
34	Interneurons_Pnoc+	BC005537	-0.889368134419962	8.66656994710553e-07	0.000335334644825548	singlecell	wilcox	singlecell
35	Interneurons_Pnoc+	Bmt2	-0.613125560324683	0.000297428841198827	0.0307069772115738	singlecell	wilcox	singlecell
36	Interneurons_Pnoc+	Bola2	-0.353656667716933	0.000344376798709615	0.0310034250551004	singlecell	wilcox	singlecell
37	Interneurons_Pnoc+	Btg2	-2.34041124063162	1.81273395368551e-17	4.21978568218648e-14	singlecell	wilcox	singlecell
38	Interneurons_Pnoc+	Btg3	-0.825053079223449	0.000224633970100465	0.0252442106399109	singlecell	wilcox	singlecell
