Gene	cluster
Trpc3	Drd2-MSN
Dusp14	Drd2-MSN
Enc1	Drd2-MSN
Adamts19	Drd2-MSN
Adam32	Drd2-MSN
Htr2a	Drd2-MSN
Wfs1	Drd2-MSN
AABR07052897.3	Drd2-MSN
Nts	Drd2-MSN
AABR07009919.1	Drd2-MSN
Sik2	Drd2-MSN
Nr4a3	Drd2-MSN
Hapln2	Olig-2
Apod	Olig-2
Mobp	Olig-2
Anln	Olig-2
Mbp	Olig-2
Tf	Olig-2
Rasgrp3	Olig-2
Mog	Olig-2
Plp1	Olig-2
Enpp2	Olig-2
AABR07046961.1	Olig-2
Slc5a11	Olig-2
St6galnac3	Olig-2
NEWGENE-1310139	Olig-2
AABR07044900.1	Olig-2
Atp10a	Olig-2
LOC361016	Olig-2
Ninj2	Olig-2
St18	Olig-2
Prex2	Olig-2
Zeb2	Olig-2
Fa2h	Olig-2
Ugt8	Olig-2
Pex5l	Olig-2
Car2	Olig-2
Plekhg3	Olig-2
Slc25a13	Olig-2
Plekhh1	Olig-2
Mag	Olig-2
Ppp1r14a	Olig-2
Dock5	Olig-2
Cldn11	Olig-2
Rasgef1c	Olig-2
Prr5l	Olig-2
Myo1d	Olig-2
Gab1	Olig-2
Edil3	Olig-2
Zbtb16	Olig-2
Tmem98	Olig-2
Fgfr2	Olig-2
AABR07003030.2	Olig-2
Ano4	Olig-2
Aspa	Olig-2
Sept4	Olig-2
Bcas1	Olig-2
Tnfrsf11a	Olig-2
Ankub1	Olig-2
Lpar1	Olig-2
Pde8a	Olig-2
Eml1	Olig-2
Adgrg6	Olig-2
Gpd1	Olig-2
RGD1563888	Olig-2
Ptgds	Olig-2
Abca8a	Olig-2
Pak1	Olig-2
Megf10	Olig-2
Cyp2j10	Olig-2
Atp10b	Olig-2
Agmo	Olig-2
Cryab	Olig-2
Rnf43	Olig-2
Arap2	Olig-2
Creb5	Olig-2
Cdh19	Olig-2
Ankrd44	Olig-2
Spata22	Olig-2
Rpe65	Olig-2
Elmo1	Olig-2
Cobll1	Olig-2
Thrb	Olig-2
Sox10	Olig-2
Mal	Olig-2
Tspan2	Olig-2
Clic4	Olig-2
Plekha1	Olig-2
Clmn	Olig-2
Unc5c	Olig-2
Insc	Olig-2
Opalin	Olig-2
Hhip	Olig-2
Prima1	Olig-2
LOC100302465	Olig-2
Htra1	Olig-2
Serinc5	Olig-2
Kndc1	Olig-2
Zfp536	Olig-2
Plekhg1	Olig-2
Enpp6	Olig-2
Kcnj10	Olig-2
Galnt6	Olig-2
Itgav	Olig-2
Slco3a1	Olig-2
Tns3	Olig-2
Cnksr3	Olig-2
Parm1	Olig-2
AABR07026012.1	Olig-2
Myo1e	Olig-2
Fbxo32	Olig-2
Tcf4	Olig-2
Epb41l4b	Olig-2
Nfib	Olig-2
Nfia	Olig-2
Slc16a10	Olig-2
Sh3d19	Olig-2
Sall1	Olig-2
Rtkn2	Olig-2
Colgalt2	Olig-2
Ell2	Olig-2
Cpm	Olig-2
Etv1	Olig-2
Zcchc24	Olig-2
Bace2	Olig-2
Pls3	Olig-2
Wls	Olig-2
Hs3st1	Olig-2
Creb3l2	Olig-2
Trim36	Olig-2
Abtb2	Olig-2
Plxnb3	Olig-2
Folh1	Olig-2
AABR07053870.1	Olig-2
Arhgef37	Olig-2
Gng12	Olig-2
Myof	Olig-2
Nfasc	Olig-2
Fign	Olig-2
AABR07043711.1	Olig-2
Pde1c	Olig-2
Lhfpl6	Olig-2
Adgrg2	Olig-2
Arhgef28	Olig-2
Prox1	Olig-2
Rgs3	Olig-2
Prkcq	Olig-2
S100b	Olig-2
Meis1	Olig-2
Deptor	Olig-2
Ephb1	Olig-2
Cdyl	Olig-2
Zfp608	Olig-2
Ccnjl	Olig-2
Ncald	Olig-2
Sirt2	Olig-2
AC096473.3	Olig-2
Adgrv1	Olig-2
Prtg	Olig-2
Slc1a2	Astrocytes
Rorb	Astrocytes
Camk2g	Astrocytes
Slc1a3	Astrocytes
Msi2	Astrocytes
Gramd2b	Astrocytes
Atp1a2	Astrocytes
Glis3	Astrocytes
Plpp3	Astrocytes
Pdzrn3	Astrocytes
Col11a2	Astrocytes
Apoe	Astrocytes
Sfxn5	Astrocytes
Bcan	Astrocytes
Gja1	Astrocytes
Gli3	Astrocytes
Sat1	Astrocytes
Cyp7b1	Astrocytes
Cpe	Astrocytes
Ston2	Astrocytes
Nckap5	Astrocytes
Asap2	Astrocytes
Aifm3	Astrocytes
Gldc	Astrocytes
Itih3	Astrocytes
Grin2c	Astrocytes
Prex2	Astrocytes
Enah	Astrocytes
Ccdc141	Astrocytes
Trpm3	Astrocytes
Prodh1	Astrocytes
Psd2	Astrocytes
Nxn	Astrocytes
Lmod1	Astrocytes
Lhfpl6	Astrocytes
Trps1	Astrocytes
Slc4a4	Astrocytes
AABR07042840.1	Astrocytes
Cbs	Astrocytes
Nwd1	Astrocytes
Bcar3	Astrocytes
Farp1	Astrocytes
Acsbg1	Astrocytes
Lix1	Astrocytes
Mmd2	Astrocytes
Rfx4	Astrocytes
Ndrg2	Astrocytes
Adam11	Astrocytes
Rgma	Astrocytes
Lgi4	Astrocytes
Etnppl	Astrocytes
Acsl3	Astrocytes
AABR07058658.1	Astrocytes
Nfia	Astrocytes
S100b	Astrocytes
Fam163a	Astrocytes
Zfpm2	Astrocytes
Arhgef26	Astrocytes
Slc7a10	Astrocytes
Mertk	Astrocytes
Plcd4	Astrocytes
Sntb1	Astrocytes
Pard3b	Astrocytes
Pdlim5	Astrocytes
Prr5	Astrocytes
Pamr1	Astrocytes
Sox6	Astrocytes
Fgd6	Astrocytes
Mlc1	Astrocytes
Fam107a	Astrocytes
Abhd3	Astrocytes
Spire1	Astrocytes
Ntm	Astrocytes
LOC108348061	Astrocytes
Vegfa	Astrocytes
Tnfrsf19	Astrocytes
Maml2	Astrocytes
Nim1k	Astrocytes
Pld2	Astrocytes
Egfr	Astrocytes
Aqp4	Astrocytes
Slco1c1	Astrocytes
Slc15a2	Astrocytes
Fgf2	Astrocytes
Carmil1	Astrocytes
Ptprz1	Astrocytes
Arhgef28	Astrocytes
Prrx1	Astrocytes
Mical2	Astrocytes
Sox5	Astrocytes
Folh1	Astrocytes
Gli2	Astrocytes
Notch1	Astrocytes
Cldn10	Astrocytes
Sel1l3	Astrocytes
Prdx6	Astrocytes
Atp1b2	Astrocytes
Slc7a11	Astrocytes
Pld5	Astrocytes
Lpp	Astrocytes
Phka1	Astrocytes
Raver2	Astrocytes
Cdh10	Astrocytes
Cspg5	Astrocytes
Scg3	Astrocytes
Cdc42ep4	Astrocytes
Zfp423	Astrocytes
Nfib	Astrocytes
Ntrk2	Astrocytes
Tcf4	Astrocytes
Eva1a	Astrocytes
Pdgfrb	Astrocytes
Ppara	Astrocytes
Adamts9	Astrocytes
Aqp9	Astrocytes
AC118957.2	Astrocytes
Eya1	Astrocytes
Clybl	Astrocytes
Myh15	Astrocytes
Htra1	Astrocytes
Tcf7l1	Astrocytes
Gpam	Astrocytes
Efemp1	Astrocytes
Lonrf3	Astrocytes
Fads2	Astrocytes
Zhx2	Astrocytes
Pdlim3	Astrocytes
Tmtc2	Astrocytes
Mtss1l	Astrocytes
Sorbs1	Astrocytes
Mid1	Astrocytes
Slc38a3	Astrocytes
Elovl2	Astrocytes
Lrp4	Astrocytes
Nrcam	Astrocytes
Aldoc	Astrocytes
Alk	Astrocytes
Stk17b	Astrocytes
Sparcl1	Astrocytes
Astn2	Astrocytes
Atp13a4	Astrocytes
Gabrg1	Astrocytes
Acss1	Astrocytes
Dpyd	Astrocytes
Papss2	Astrocytes
Foxo1	Astrocytes
Usp53	Astrocytes
Moxd1	Astrocytes
Slc6a11	Astrocytes
Zfp521	Astrocytes
Itga6	Astrocytes
Agt	Astrocytes
Axl	Astrocytes
Csgalnact1	Astrocytes
Cables1	Astrocytes
Maob	Astrocytes
Tead1	Astrocytes
Mfge8	Astrocytes
Tenm3	Astrocytes
Heyl	Astrocytes
Gfap	Astrocytes
Aff1	Astrocytes
Prdm16	Astrocytes
Rapgef3	Astrocytes
Arhgap42	Astrocytes
Hsd11b1	Astrocytes
Hif3a	Astrocytes
Adra1a	Astrocytes
Arap2	Astrocytes
Gpr37l1	Astrocytes
AABR07001061.1	Astrocytes
Rreb1	Astrocytes
Myo10	Astrocytes
Epas1	Astrocytes
Frem2	Astrocytes
Nhsl1	Astrocytes
Sh3pxd2b	Astrocytes
AABR07059663.1	Astrocytes
Celsr1	Astrocytes
Ttpa	Astrocytes
Nr2e1	Astrocytes
Cpq	Astrocytes
Id2	Astrocytes
Mapk4	Astrocytes
Rin2	Astrocytes
Phkg1	Astrocytes
Lhx2	Astrocytes
Slc39a12	Astrocytes
Syde2	Astrocytes
Sdc4	Astrocytes
Cxcl14	Astrocytes
Col27a1	Astrocytes
Kcnip1	Astrocytes
Cdc14a	Astrocytes
Tcf7l2	Astrocytes
March3	Astrocytes
Amot	Astrocytes
Plekha7	Astrocytes
Id3	Astrocytes
Cabcoco1	Astrocytes
Tox	Astrocytes
Nkain4	Astrocytes
Nol4	Astrocytes
Bmpr1b	Astrocytes
Igdcc4	Astrocytes
Rgs20	Astrocytes
Wwtr1	Astrocytes
Pnpla7	Astrocytes
Slc14a1	Astrocytes
Camk1d	Astrocytes
Npas2	Astrocytes
B3gat2	Astrocytes
Sycp2	Astrocytes
Dpf3	Astrocytes
Chst11	Astrocytes
Yap1	Astrocytes
Pnp	Astrocytes
Plce1	Astrocytes
Cd44	Astrocytes
Ttc28	Astrocytes
Peli2	Astrocytes
Bcl2	Astrocytes
AABR07001068.1	Astrocytes
Zcchc24	Astrocytes
Mgll	Astrocytes
Cyp2d4	Astrocytes
Meis1	Astrocytes
Scml4	Astrocytes
Eps8	Astrocytes
Ret	Astrocytes
Crlf1	Astrocytes
Oaf	Astrocytes
Ednrb	Astrocytes
Fam107b	Astrocytes
Ppargc1a	Astrocytes
Fbln1	Astrocytes
Fgfr2	Astrocytes
Megf10	Astrocytes
Ptpn13	Astrocytes
Nmnat3	Astrocytes
Igsf1	Astrocytes
Ece1	Astrocytes
Vipr2	Astrocytes
Igdcc3	Astrocytes
Calr4	Astrocytes
Cnksr3	Astrocytes
Cachd1	Astrocytes
Sparc	Astrocytes
Tns1	Astrocytes
AABR07001233.1	Astrocytes
Timp3	Astrocytes
Ntng2	Astrocytes
Lifr	Astrocytes
Ntsr2	Astrocytes
Pygm	Astrocytes
Tox3	Astrocytes
Igfbp7	Astrocytes
Adcy2	Astrocytes
AABR07058124.5	Astrocytes
AABR07044049.1	Astrocytes
Vcl	Astrocytes
Abcd2	Astrocytes
Plch1	Astrocytes
Nedd9	Astrocytes
Scube1	Astrocytes
Pter	Astrocytes
Slc7a2	Astrocytes
Hapln1	Astrocytes
Samd4a	Astrocytes
Pde9a	Astrocytes
Aox1	Astrocytes
Cadm2	Astrocytes
Aass	Astrocytes
Pdgfc	Astrocytes
Trak1	Astrocytes
Zbtb16	Astrocytes
Herc6	Astrocytes
F3	Astrocytes
Il33	Astrocytes
AABR07065190.1	Astrocytes
Rgl3	Astrocytes
Dkk3	Astrocytes
Grk3	Astrocytes
Tnc	Astrocytes
Xylt1	Astrocytes
Tgfb2	Astrocytes
Rnd3	Astrocytes
Rgcc	Astrocytes
Cdh4	Astrocytes
Ednra	Astrocytes
Tmem51	Astrocytes
Rora	Astrocytes
Baalc	Astrocytes
Car12	Astrocytes
Tmcc3	Astrocytes
Sh3bp2	Astrocytes
Map3k20	Astrocytes
Boc	Astrocytes
Sorcs2	Astrocytes
Sdk2	Astrocytes
Nat8f5	Astrocytes
Kirrel1	Astrocytes
Etv6	Astrocytes
Ptprm	Astrocytes
Cnr1	Astrocytes
Limd1	Astrocytes
Apln	Astrocytes
Pik3r3	Astrocytes
AABR07025295.1	Astrocytes
Flrt2	Astrocytes
Adamts20	Astrocytes
Map3k5	Astrocytes
Slc25a18	Astrocytes
Rgs3	Astrocytes
Pros1	Astrocytes
Esrrg	Astrocytes
Prkd1	Astrocytes
Pdlim4	Astrocytes
Itpkb	Astrocytes
Phyhipl	Astrocytes
Ptprg	Astrocytes
Kank1	Astrocytes
Fgfr1	Astrocytes
Dnah12	Astrocytes
Tiparp	Astrocytes
Kcnn2	Astrocytes
Zfp36l1	Astrocytes
Sncaip	Astrocytes
Fstl1	Astrocytes
Ccdc136	Astrocytes
Sdcbp	Astrocytes
Zfp608	Astrocytes
Gabbr2	Astrocytes
Itgb8	Astrocytes
Tmem17	Astrocytes
Chst8	Astrocytes
Bmp1	Astrocytes
Cdh20	Astrocytes
Efhd1	Astrocytes
Dab1	Astrocytes
Itgav	Astrocytes
Cpeb1	Astrocytes
Pcdh7	Astrocytes
Mettl24	Astrocytes
Shroom4	Astrocytes
Ildr2	Astrocytes
Bmp6	Astrocytes
Tbc1d1	Astrocytes
Cpeb3	Astrocytes
Gclc	Astrocytes
Gulp1	Astrocytes
Kcnj10	Astrocytes
Fgf13	Astrocytes
Abcc4	Astrocytes
Btg2	Astrocytes
Satb1	Astrocytes
Dner	Astrocytes
Prkca	Astrocytes
Fam49a	Astrocytes
Adcy8	Astrocytes
Eda	Astrocytes
Lama4	Astrocytes
Arid5b	Astrocytes
Ell2	Astrocytes
Tgfbr3	Astrocytes
Serpine2	Astrocytes
Me1	Astrocytes
Hlf	Astrocytes
Npl	Astrocytes
Tmem164	Astrocytes
Asph	Astrocytes
Antxr1	Astrocytes
Pknox2	Astrocytes
Nrp1	Astrocytes
Adgrv1	Astrocytes
AABR07049060.1	Astrocytes
Prtg	Astrocytes
Pfkfb3	Astrocytes
Magi3	Astrocytes
Nnat	Astrocytes
Foxp2	Grm8-MSN
Sphkap	Grm8-MSN
Vwc2l	Grm8-MSN
Erbb4	Grm8-MSN
Gabrg3	Grm8-MSN
Asic2	Grm8-MSN
Thsd7b	Grm8-MSN
Kcnj3	Grm8-MSN
Pbx3	Grm8-MSN
Ntng1	Grm8-MSN
Cntn5	Grm8-MSN
Meis2	Grm8-MSN
Slc2a13	Grm8-MSN
Adamts3	Grm8-MSN
Atp2b4	Grm8-MSN
Sez6l	Grm8-MSN
Otof	Grm8-MSN
Dclk1	Grm8-MSN
Kcnh5	Grm8-MSN
Gad1	Grm8-MSN
Plcb1	Grm8-MSN
Grin2a	Grm8-MSN
Slc35f1	Grm8-MSN
Ppm1e	Grm8-MSN
Opcml	Grm8-MSN
Necab1	Grm8-MSN
Nrip3	Grm8-MSN
AABR07021536.1	Grm8-MSN
Me3	Grm8-MSN
Plxdc1	Grm8-MSN
Bcl11a	Grm8-MSN
Grm8	Grm8-MSN
Chst9	Grm8-MSN
Plcxd3	Grm8-MSN
Eya2	Grm8-MSN
Snap25	Grm8-MSN
Oprm1	Grm8-MSN
Gpr176	Grm8-MSN
Cadps	Grm8-MSN
Gng4	Grm8-MSN
Adarb2	Grm8-MSN
Cacna1c	Grm8-MSN
Grb10	Grm8-MSN
Rimbp2	Grm8-MSN
Khdrbs2	Grm8-MSN
Kirrel1	Grm8-MSN
Lypd1	Grm8-MSN
Sncaip	Grm8-MSN
Grin3a	Grm8-MSN
Inpp4b	Grm8-MSN
Sdk2	Grm8-MSN
Caln1	Grm8-MSN
Ablim3	Grm8-MSN
Tnr	Grm8-MSN
Nyap2	Grm8-MSN
Hs6st3	Grm8-MSN
Trpm3	Grm8-MSN
Shank2	Grm8-MSN
Sema5b	Grm8-MSN
AABR07035946.1	Grm8-MSN
Hs6st2	Grm8-MSN
Flrt2	Grm8-MSN
Dlgap1	Grm8-MSN
Nav2	Grm8-MSN
Lrrk2	Grm8-MSN
Mdfic	Grm8-MSN
Olfm3	Grm8-MSN
Grm7	Grm8-MSN
Cnksr2	Grm8-MSN
AABR07033184.1	Grm8-MSN
AABR07059679.2	Grm8-MSN
Ralyl	Grm8-MSN
Brinp2	Grm8-MSN
Synpr	Grm8-MSN
Ildr2	Grm8-MSN
Trhde	Grm8-MSN
Grip1	Grm8-MSN
Cadps2	Grm8-MSN
Fam189a1	Grm8-MSN
Tiam1	Grm8-MSN
Etl4	Grm8-MSN
Mdga1	Grm8-MSN
Msra	Grm8-MSN
Rit2	Grm8-MSN
Tenm4	Grm8-MSN
March4	Grm8-MSN
Car10	Grm8-MSN
LOC100361087	Grm8-MSN
Dok5	Grm8-MSN
Frmd3	Grm8-MSN
Rab3b	Grm8-MSN
Rgs17	Grm8-MSN
Nptx1	Grm8-MSN
Cntnap5c	Grm8-MSN
Gabra3	Grm8-MSN
Vcl	Grm8-MSN
Cacng2	Grm8-MSN
Nt5dc3	Grm8-MSN
Ptprg	Grm8-MSN
Cdk14	Grm8-MSN
Nmnat2	Grm8-MSN
Rnf150	Grm8-MSN
Ryr2	Grm8-MSN
Runx1t1	Grm8-MSN
Galnt10	Grm8-MSN
Cap2	Grm8-MSN
Gabra4	Grm8-MSN
Nup93	Grm8-MSN
Grik3	Grm8-MSN
Cux2	Grm8-MSN
Sv2c	Grm8-MSN
Hmcn1	Grm8-MSN
Bcr	Grm8-MSN
Nell1	Grm8-MSN
Slco3a1	Grm8-MSN
Atrnl1	Grm8-MSN
Gnal	Grm8-MSN
Cacna1g	Grm8-MSN
Cers6	Grm8-MSN
Atp2b1	Grm8-MSN
Sema3c	Grm8-MSN
Snhg11	Grm8-MSN
Erc2	Grm8-MSN
Map3k20	Grm8-MSN
Cpne4	Grm8-MSN
Phlda1	Grm8-MSN
AABR07031533.1	Grm8-MSN
Ahi1	Grm8-MSN
Pcsk2	Grm8-MSN
Cdh10	Grm8-MSN
Ldb2	Grm8-MSN
Dcx	Grm8-MSN
Tox2	Grm8-MSN
Kcnt2	Grm8-MSN
Dync1i1	Grm8-MSN
Fhod3	Grm8-MSN
AABR07033882.1	Grm8-MSN
AABR07017145.1	Grm8-MSN
Galnt18	Grm8-MSN
R3hdm1	Grm8-MSN
Adcy2	Grm8-MSN
Carmil1	Grm8-MSN
Lzts1	Grm8-MSN
Chst11	Grm8-MSN
Slit2	Grm8-MSN
Slc4a4	Grm8-MSN
Khdrbs3	Grm8-MSN
Rps6ka2	Grm8-MSN
Fyn	Grm8-MSN
Wls	Grm8-MSN
Ntrk2	Grm8-MSN
Baiap2	Grm8-MSN
Kcnc1	Grm8-MSN
Sema5a	Grm8-MSN
Rgs8	Grm8-MSN
Tmem200a	Grm8-MSN
Plekhh2	Grm8-MSN
Ptpn14	Grm8-MSN
Bcl11b	Grm8-MSN
Cdh18	Grm8-MSN
Ptprt	Grm8-MSN
Pcdh7	Grm8-MSN
AABR07068728.1	Grm8-MSN
Patj	Grm8-MSN
Unc5d	Grm8-MSN
Iqgap2	Grm8-MSN
Gad2	Grm8-MSN
Asph	Grm8-MSN
Slc16a11	Grm8-MSN
Smpd3	Grm8-MSN
AABR07041418.1	Grm8-MSN
Gpr158	Grm8-MSN
Zfp385d	Grm8-MSN
Spire1	Grm8-MSN
Cdh8	Grm8-MSN
Cpne7	Grm8-MSN
Hcn1	Grm8-MSN
Vgf	Grm8-MSN
Fam135b	Grm8-MSN
Nebl	Grm8-MSN
Cemip2	Grm8-MSN
Ptprm	Grm8-MSN
Rbms3	Grm8-MSN
Vav3	Grm8-MSN
Tmtc1	Grm8-MSN
Trim9	Grm8-MSN
Gipr	Grm8-MSN
Trpc7	Grm8-MSN
Gpc6	Grm8-MSN
Camk1d	Grm8-MSN
Lrrtm4	Grm8-MSN
Pde4a	Grm8-MSN
Eml5	Grm8-MSN
Scg2	Grm8-MSN
Gabrb2	Grm8-MSN
Ngef	Grm8-MSN
Gpr88	Grm8-MSN
Stmn2	Grm8-MSN
Nell2	Grm8-MSN
AABR07027306.1	Grm8-MSN
Ston2	Grm8-MSN
AABR07044049.1	Grm8-MSN
Tenm2	Grm8-MSN
Igfbpl1	Grm8-MSN
Cntn4	Grm8-MSN
Lin7a	Grm8-MSN
Mtus2	Grm8-MSN
Nkain3	Grm8-MSN
Ptpn3	Grm8-MSN
Pam	Grm8-MSN
Kcnip4	Grm8-MSN
Snca	Grm8-MSN
Scn3b	Grm8-MSN
Sulf1	Grm8-MSN
Rgs9	Grm8-MSN
Pde7b	Grm8-MSN
Nrg1	Grm8-MSN
Mest	Grm8-MSN
Rbfox1	Grm8-MSN
Gria4	Grm8-MSN
Kcnab1	Grm8-MSN
Glra3	Grm8-MSN
Rims1	Grm8-MSN
Ano3	Grm8-MSN
Pcbp3	Grm8-MSN
Kctd1	Grm8-MSN
Frmpd4	Grm8-MSN
Homer1	Grm8-MSN
Cacnb2	Grm8-MSN
Hfm1	Grm8-MSN
Cobl	Grm8-MSN
Actn1	Grm8-MSN
Fgf14	Grm8-MSN
St6galnac3	Grm8-MSN
Kcnk2	Grm8-MSN
Tbc1d9	Grm8-MSN
AABR07066379.1	Grm8-MSN
Tmem255a	Grm8-MSN
Kcnq5	Grm8-MSN
Cpne5	Grm8-MSN
Pde10a	Grm8-MSN
Nrgn	Grm8-MSN
AABR07020966.1	Grm8-MSN
Vsnl1	Grm8-MSN
Ccdc148	Grm8-MSN
Eml6	Grm8-MSN
AABR07056118.1	Grm8-MSN
Fat3	Grm8-MSN
March3	Grm8-MSN
Slc7a14	Grm8-MSN
Enox2	Grm8-MSN
AABR07052897.3	Grm8-MSN
Acvr2a	Grm8-MSN
Epb41l3	Grm8-MSN
AABR07007916.1	Grm8-MSN
Itpr1	Grm8-MSN
Deptor	Grm8-MSN
Fras1	Grm8-MSN
Sh3pxd2a	Grm8-MSN
Cntn3	Grm8-MSN
Zfyve28	Grm8-MSN
Slc16a2	Grm8-MSN
Tpd52l1	Grm8-MSN
Kcnn2	Grm8-MSN
Kcnc2	Grm8-MSN
Hlf	Grm8-MSN
Reep1	Grm8-MSN
Astn2	Grm8-MSN
Rasgrp1	Grm8-MSN
Pcp4	Grm8-MSN
Brinp1	Grm8-MSN
Nedd4l	Grm8-MSN
Neto2	Grm8-MSN
Grm5	Grm8-MSN
Penk	Grm8-MSN
Pld5	Grm8-MSN
Glra2	Grm8-MSN
Pak3	Grm8-MSN
Alk	Grm8-MSN
Ptprr	Grm8-MSN
AABR07060133.1	Grm8-MSN
Camk2d	Grm8-MSN
AABR07001068.1	Grm8-MSN
Cacna2d1	Grm8-MSN
Neto1	Grm8-MSN
Slc7a8	Grm8-MSN
Mtcl1	Grm8-MSN
Ptprn	Grm8-MSN
Cdh11	Grm8-MSN
Fstl5	Grm8-MSN
Gabra2	Grm8-MSN
Slc35f3	Grm8-MSN
Dpp10	Grm8-MSN
Peg3	Grm8-MSN
Unc13c	Grm8-MSN
Atp6ap1l	Grm8-MSN
LOC302192	Grm8-MSN
Ghr	Grm8-MSN
Prkcb	Grm8-MSN
Mroh7	Grm8-MSN
Magi3	Grm8-MSN
Eif2ak2	Grm8-MSN
Slc6a17	Grm8-MSN
MAST1	Grm8-MSN
Dnah9	Grm8-MSN
Tac1	Grm8-MSN
Peli2	Grm8-MSN
Myo16	Grm8-MSN
AABR07006724.1	Grm8-MSN
Ptchd1	Grm8-MSN
Adcy5	Grm8-MSN
AABR07001573.1	Grm8-MSN
Baalc	Grm8-MSN
Snx7	Grm8-MSN
AABR07056633.1	Grm8-MSN
Nrg2	Grm8-MSN
Cacna2d3	Grm8-MSN
Setbp1	Grm8-MSN
AABR07016674.1	Grm8-MSN
Zbtb7c	Grm8-MSN
Scfd2	Grm8-MSN
Plcb4	Grm8-MSN
Cabp1	Grm8-MSN
Sorbs1	Grm8-MSN
Pde11a	Grm8-MSN
Sept6	Grm8-MSN
Tmem178a	Grm8-MSN
Gpr149	Grm8-MSN
Alcam	Grm8-MSN
Spred2	Grm8-MSN
Kcnk10	Grm8-MSN
Cnih3	Grm8-MSN
Shisa6	Grm8-MSN
Zdbf2	Grm8-MSN
AABR07041411.1	Grm8-MSN
AABR07054096.1	Grm8-MSN
Pknox2	Grm8-MSN
Nrdc	Grm8-MSN
AABR07011857.2	Grm8-MSN
Tgfbr3	Grm8-MSN
Olfm1	Grm8-MSN
Apoa2	Grm8-MSN
Nfib	Grm8-MSN
Spon1	Grm8-MSN
AABR07051892.1	Grm8-MSN
Zfp385b	Grm8-MSN
Chrna7	Grm8-MSN
Rheb	Grm8-MSN
Plxnc1	Grm8-MSN
Sema3e	Grm8-MSN
Col14a1	Grm8-MSN
Rarb	Grm8-MSN
Ndst3	Grm8-MSN
Adamts19	Grm8-MSN
Osbpl8	Grm8-MSN
Slc24a3	Grm8-MSN
AABR07047899.1	Grm8-MSN
Dusp14	Grm8-MSN
Syt6	Grm8-MSN
Junb	Grm8-MSN
Fbxl21	Grm8-MSN
Wfs1	Grm8-MSN
Syt4	Grm8-MSN
Prkd1	Grm8-MSN
Serpini1	Grm8-MSN
Pde1a	Grm8-MSN
Cacna1i	Grm8-MSN
Atg16l1	Grm8-MSN
Pcdh19	Grm8-MSN
Sorcs3	Grm8-MSN
Snhg11	GABAergic-undefined
Elavl2	GABAergic-undefined
Lrrtm4	GABAergic-undefined
Grm8	GABAergic-undefined
Kcnc2	GABAergic-undefined
LOC103690141	GABAergic-undefined
Cdk14	GABAergic-undefined
Cdh18	GABAergic-undefined
AABR07066379.1	GABAergic-undefined
Cadps	GABAergic-undefined
Lrfn5	GABAergic-undefined
Iqsec3	GABAergic-undefined
LOC302192	GABAergic-undefined
Gabbr2	GABAergic-undefined
MAST1	GABAergic-undefined
Eml6	GABAergic-undefined
Cacna1g	GABAergic-undefined
Sez6l	GABAergic-undefined
Dscam	GABAergic-undefined
Kcnc1	GABAergic-undefined
Slc16a11	GABAergic-undefined
AABR07033720.1	GABAergic-undefined
Scn5a	GABAergic-undefined
Vsnl1	GABAergic-undefined
Kcnj3	GABAergic-undefined
Elavl4	GABAergic-undefined
Cacna2d2	GABAergic-undefined
Hcn1	GABAergic-undefined
Dlgap1	GABAergic-undefined
Dner	GABAergic-undefined
Ralyl	GABAergic-undefined
Atp2b4	GABAergic-undefined
Nell1	GABAergic-undefined
Peg3	GABAergic-undefined
Unc5d	GABAergic-undefined
Asic2	GABAergic-undefined
Nnat	GABAergic-undefined
Nav2	GABAergic-undefined
Dync1i1	GABAergic-undefined
Olfm2	GABAergic-undefined
Syt17	GABAergic-undefined
Elfn1	GABAergic-undefined
Sema3a	GABAergic-undefined
Homer2	GABAergic-undefined
Epha5	GABAergic-undefined
Garnl3	GABAergic-undefined
Stmn2	GABAergic-undefined
Grb10	GABAergic-undefined
Nptx1	GABAergic-undefined
Cntnap5b	GABAergic-undefined
Thsd7b	GABAergic-undefined
Nmnat2	GABAergic-undefined
Catsperg	GABAergic-undefined
Ppm1e	GABAergic-undefined
AABR07017145.1	GABAergic-undefined
Gria4	GABAergic-undefined
Car10	GABAergic-undefined
Nol4	GABAergic-undefined
Parp8	GABAergic-undefined
Gap43	GABAergic-undefined
Kcnd3	GABAergic-undefined
Cntnap5c	GABAergic-undefined
Myo16	GABAergic-undefined
AABR07055162.1	GABAergic-undefined
Slco3a1	GABAergic-undefined
Kcnj6	GABAergic-undefined
Tmem145	GABAergic-undefined
Trhde	GABAergic-undefined
Ephb2	GABAergic-undefined
Spats2l	GABAergic-undefined
AABR07060487.1	GABAergic-undefined
Ahi1	GABAergic-undefined
Magi3	GABAergic-undefined
Cpne8	GABAergic-undefined
Mest	GABAergic-undefined
Dpp10	GABAergic-undefined
Cpne7	GABAergic-undefined
Plekha7	GABAergic-undefined
Ttc28	GABAergic-undefined
RGD1311744	GABAergic-undefined
Map3k5	GABAergic-undefined
Mtus2	GABAergic-undefined
Zfp618	GABAergic-undefined
Aff3	GABAergic-undefined
Pip5k1b	GABAergic-undefined
Enah	GABAergic-undefined
Ar	GABAergic-undefined
Cep112	GABAergic-undefined
Rims1	GABAergic-undefined
Fstl5	GABAergic-undefined
Galnt14	GABAergic-undefined
AABR07024786.1	GABAergic-undefined
