Gene	cell_type
MRPS17	MSN_Drd1+_1
MRPS21	MSN_Drd1+_1
MRPS26	MSN_Drd1+_1
MRPS28	MSN_Drd1+_1
MRPS31	MSN_Drd1+_1
MRPS35	MSN_Drd1+_1
MSANTD3	MSN_Drd1+_1
MSL3	MSN_Drd1+_1
MUL1	MSN_Drd1+_1
MYCBP	MSN_Drd1+_1
MYL6	MSN_Drd1+_1
MYT1	MSN_Drd1+_1
NAA10	MSN_Drd1+_1
NAA38	MSN_Drd1+_1
NAA60	MSN_Drd1+_1
NACA	MSN_Drd1+_1
NANOS1	MSN_Drd1+_1
NAT9	MSN_Drd1+_1
NAXD	MSN_Drd1+_1
NAXE	MSN_Drd1+_1
NCALD	MSN_Drd1+_1
NCBP2L	MSN_Drd1+_1
NCMAP	MSN_Drd1+_1
NDOR1	MSN_Drd1+_1
NDST2	MSN_Drd1+_1
NDUFA13	MSN_Drd1+_1
NDUFA2	MSN_Drd1+_1
NDUFA6	MSN_Drd1+_1
NDUFAF3	MSN_Drd1+_1
NDUFAF7	MSN_Drd1+_1
NDUFB9	MSN_Drd1+_1
NDUFC2	MSN_Drd1+_1
NDUFC2-KCTD14	MSN_Drd1+_1
NDUFS2	MSN_Drd1+_1
NDUFS6	MSN_Drd1+_1
NDUFS7	MSN_Drd1+_1
NECTIN1	MSN_Drd1+_1
NEK6	MSN_Drd1+_1
NELFB	MSN_Drd1+_1
NEURL1B	MSN_Drd1+_1
NFATC3	MSN_Drd1+_1
NFIA	MSN_Drd1+_1
NFIB	MSN_Drd1+_1
NGRN	MSN_Drd1+_1
NHP2	MSN_Drd1+_1
NHS	MSN_Drd1+_1
NIM1K	MSN_Drd1+_1
NIPSNAP2	MSN_Drd1+_1
NLE1	MSN_Drd1+_1
NME2	MSN_Drd1+_1
NME3	MSN_Drd1+_1
NME4	MSN_Drd1+_1
NOD2	MSN_Drd1+_1
NOL7	MSN_Drd1+_1
NOP2	MSN_Drd1+_1
NOP53	MSN_Drd1+_1
NOSIP	MSN_Drd1+_1
NPAS3	MSN_Drd1+_1
NPY5R	MSN_Drd1+_1
NR2F1	MSN_Drd1+_1
NR4A1	MSN_Drd1+_1
NR4A2	MSN_Drd1+_1
NR4A3	MSN_Drd1+_1
NRIP3	MSN_Drd1+_1
NRP2	MSN_Drd1+_1
NSUN3	MSN_Drd1+_1
NT5C3B	MSN_Drd1+_1
NTNG1	MSN_Drd1+_1
NTRK2	MSN_Drd1+_1
NTSR2	MSN_Drd1+_1
NUDT13	MSN_Drd1+_1
NUMA1	MSN_Drd1+_1
NXT1	MSN_Drd1+_1
NYAP1	MSN_Drd1+_1
OARD1	MSN_Drd1+_1
OCIAD1	MSN_Drd1+_1
OCLN	MSN_Drd1+_1
OLFM3	MSN_Drd1+_1
OMG	MSN_Drd1+_1
OPN1LW	MSN_Drd1+_1
OPN1MW2	MSN_Drd1+_1
OPN1MW3	MSN_Drd1+_1
OPN1MW	MSN_Drd1+_1
ORAI2	MSN_Drd1+_1
ORAI3	MSN_Drd1+_1
ORC6	MSN_Drd1+_1
OSGEP	MSN_Drd1+_1
OSGIN2	MSN_Drd1+_1
OTOF	MSN_Drd1+_1
OTUB1	MSN_Drd1+_1
OXA1L	MSN_Drd1+_1
OXLD1	MSN_Drd1+_1
PABPC5	MSN_Drd1+_1
PALM	MSN_Drd1+_1
PANX2	MSN_Drd1+_1
PARL	MSN_Drd1+_1
PARP11	MSN_Drd1+_1
PARS2	MSN_Drd1+_1
PATZ1	MSN_Drd1+_1
PCDH15	MSN_Drd1+_1
PCDH17	MSN_Drd1+_1
PCDHB16	MSN_Drd1+_1
PCDHB4	MSN_Drd1+_1
PCED1A	MSN_Drd1+_1
PCIF1	MSN_Drd1+_1
PCNT	MSN_Drd1+_1
PCNX2	MSN_Drd1+_1
PCNX4	MSN_Drd1+_1
PCSK1	MSN_Drd1+_1
PCSK4	MSN_Drd1+_1
PCYOX1	MSN_Drd1+_1
PCYOX1L	MSN_Drd1+_1
PCYT1B	MSN_Drd1+_1
PDE11A	MSN_Drd1+_1
PDE1A	MSN_Drd1+_1
PDE4B	MSN_Drd1+_1
PDZD11	MSN_Drd1+_1
PEA15	MSN_Drd1+_1
PELO	MSN_Drd1+_1
PEPD	MSN_Drd1+_1
PER3	MSN_Drd1+_1
PEX16	MSN_Drd1+_1
PFDN5	MSN_Drd1+_1
PFKM	MSN_Drd1+_1
PFN1	MSN_Drd1+_1
PFN4	MSN_Drd1+_1
PGAM5	MSN_Drd1+_1
PGAP2	MSN_Drd1+_1
PGPEP1L	MSN_Drd1+_1
PHB	MSN_Drd1+_1
PHF1	MSN_Drd1+_1
PHF20L1	MSN_Drd1+_1
PHF7	MSN_Drd1+_1
PHLPP2	MSN_Drd1+_1
PIAS4	MSN_Drd1+_1
PIGO	MSN_Drd1+_1
PIGP	MSN_Drd1+_1
PIGQ	MSN_Drd1+_1
PIH1D1	MSN_Drd1+_1
PIP5K1C	MSN_Drd1+_1
PITPNM2	MSN_Drd1+_1
PKP2	MSN_Drd1+_1
PLA2G3	MSN_Drd1+_1
PLCB2	MSN_Drd1+_1
PLCD3	MSN_Drd1+_1
PLXNA4	MSN_Drd1+_1
PNPLA7	MSN_Drd1+_1
PNPLA8	MSN_Drd1+_1
POLDIP2	MSN_Drd1+_1
POLDIP3	MSN_Drd1+_1
POLI	MSN_Drd1+_1
POLR3A	MSN_Drd1+_1
POLR3F	MSN_Drd1+_1
POMT1	MSN_Drd1+_1
POP5	MSN_Drd1+_1
POU2F2	MSN_Drd1+_1
POU6F2	MSN_Drd1+_1
PPFIBP1	MSN_Drd1+_1
PPIB	MSN_Drd1+_1
PPIL6	MSN_Drd1+_1
PPM1E	MSN_Drd1+_1
PPP1R14C	MSN_Drd1+_1
PPP1R21	MSN_Drd1+_1
PPP1R37	MSN_Drd1+_1
PPP1R3E	MSN_Drd1+_1
PPP2R5B	MSN_Drd1+_1
PRAF2	MSN_Drd1+_1
PRAM1	MSN_Drd1+_1
PREB	MSN_Drd1+_1
PRELID3A	MSN_Drd1+_1
PRELID3B	MSN_Drd1+_1
PREPL	MSN_Drd1+_1
PREX1	MSN_Drd1+_1
PRICKLE1	MSN_Drd1+_1
PRPF19	MSN_Drd1+_1
PRR7	MSN_Drd1+_1
PRRT4	MSN_Drd1+_1
PSENEN	MSN_Drd1+_1
PSMA2	MSN_Drd1+_1
PSMA5	MSN_Drd1+_1
PSMA7	MSN_Drd1+_1
PSMC3	MSN_Drd1+_1
PSMC6	MSN_Drd1+_1
PSMD10	MSN_Drd1+_1
PSMD9	MSN_Drd1+_1
PSTK	MSN_Drd1+_1
PTBP1	MSN_Drd1+_1
PTCHD4	MSN_Drd1+_1
PTGFRN	MSN_Drd1+_1
PTPRQ	MSN_Drd1+_1
PTPRR	MSN_Drd1+_1
PTTG2	MSN_Drd1+_1
PTTG1	MSN_Drd1+_1
PYCR2	MSN_Drd1+_1
QSOX1	MSN_Drd1+_1
QTRT1	MSN_Drd1+_1
RAB11FIP2	MSN_Drd1+_1
RAB27B	MSN_Drd1+_1
RAB34	MSN_Drd1+_1
RAB3A	MSN_Drd1+_1
RAB43	MSN_Drd1+_1
RAB5B	MSN_Drd1+_1
RABGGTB	MSN_Drd1+_1
RABL2B	MSN_Drd1+_1
RABL2A	MSN_Drd1+_1
RACK1	MSN_Drd1+_1
RAD52	MSN_Drd1+_1
RALYL	MSN_Drd1+_1
RANBP1	MSN_Drd1+_1
RAP2B	MSN_Drd1+_1
RASGRF2	MSN_Drd1+_1
RASSF1	MSN_Drd1+_1
RASSF5	MSN_Drd1+_1
RASSF8	MSN_Drd1+_1
RBFOX3	MSN_Drd1+_1
RBM11	MSN_Drd1+_1
RBM20	MSN_Drd1+_1
RBM42	MSN_Drd1+_1
RBM45	MSN_Drd1+_1
RBM4B	MSN_Drd1+_1
RBMXL1	MSN_Drd1+_1
RCE1	MSN_Drd1+_1
RCL1	MSN_Drd1+_1
RDH12	MSN_Drd1+_1
REEP5	MSN_Drd1+_1
RELN	MSN_Drd1+_1
REXO1	MSN_Drd1+_1
RFESD	MSN_Drd1+_1
RFT1	MSN_Drd1+_1
RGL2	MSN_Drd1+_1
RGS10	MSN_Drd1+_1
RGSL1	MSN_Drd1+_1
RHBDD1	MSN_Drd1+_1
RHBDD2	MSN_Drd1+_1
RHEB	MSN_Drd1+_1
RHOA	MSN_Drd1+_1
RHOB	MSN_Drd1+_1
RHOF	MSN_Drd1+_1
RILPL2	MSN_Drd1+_1
RIN1	MSN_Drd1+_1
RIOK2	MSN_Drd1+_1
RIOX1	MSN_Drd1+_1
RNASEH2C	MSN_Drd1+_1
RNF10	MSN_Drd1+_1
RNF112	MSN_Drd1+_1
RNF14	MSN_Drd1+_1
RNF168	MSN_Drd1+_1
RNF2	MSN_Drd1+_1
RNF215	MSN_Drd1+_1
RNF5	MSN_Drd1+_1
RNF6	MSN_Drd1+_1
RPA2	MSN_Drd1+_1
RPL22	MSN_Drd1+_1
RPL26	MSN_Drd1+_1
RPL27	MSN_Drd1+_1
RPL27A	MSN_Drd1+_1
RPL28	MSN_Drd1+_1
RPL34	MSN_Drd1+_1
RPL35A	MSN_Drd1+_1
RPL37A	MSN_Drd1+_1
RPL6	MSN_Drd1+_1
RPL7L1	MSN_Drd1+_1
RPLP1	MSN_Drd1+_1
RPP38	MSN_Drd1+_1
RPS19	MSN_Drd1+_1
RPS21	MSN_Drd1+_1
RPS23	MSN_Drd1+_1
RPS27L	MSN_Drd1+_1
RPS28	MSN_Drd1+_1
RPS29	MSN_Drd1+_1
RPS6KA2	MSN_Drd1+_1
RPS6KA5	MSN_Drd1+_1
RRP8	MSN_Drd1+_1
RSL24D1	MSN_Drd1+_1
RSPH3	MSN_Drd1+_1
RSPH9	MSN_Drd1+_1
RUFY1	MSN_Drd1+_1
RWDD2A	MSN_Drd1+_1
SAP30	MSN_Drd1+_1
SAPCD1	MSN_Drd1+_1
SARM1	MSN_Drd1+_1
SAYSD1	MSN_Drd1+_1
SBNO2	MSN_Drd1+_1
SCARB2	MSN_Drd1+_1
SCG2	MSN_Drd1+_1
SDC3	MSN_Drd1+_1
SDHAF1	MSN_Drd1+_1
SDHAF3	MSN_Drd1+_1
SDHB	MSN_Drd1+_1
SECISBP2	MSN_Drd1+_1
SEMA3F	MSN_Drd1+_1
SEMA4B	MSN_Drd1+_1
SEMA6A	MSN_Drd1+_1
SEMA7A	MSN_Drd1+_1
SEPSECS	MSN_Drd1+_1
SERGEF	MSN_Drd1+_1
SERP2	MSN_Drd1+_1
SETD4	MSN_Drd1+_1
SETD6	MSN_Drd1+_1
SEZ6L	MSN_Drd1+_1
SF3B2	MSN_Drd1+_1
SF3B5	MSN_Drd1+_1
SF3B6	MSN_Drd1+_1
SFR1	MSN_Drd1+_1
SFXN4	MSN_Drd1+_1
SH3BGRL	MSN_Drd1+_1
SH3BP1	MSN_Drd1+_1
SH3YL1	MSN_Drd1+_1
SHANK1	MSN_Drd1+_1
SHARPIN	MSN_Drd1+_1
SHISA6	MSN_Drd1+_1
SHKBP1	MSN_Drd1+_1
SHROOM2	MSN_Drd1+_1
SIGMAR1	MSN_Drd1+_1
SIK2	MSN_Drd1+_1
SIN3B	MSN_Drd1+_1
SLC16A4	MSN_Drd1+_1
SLC18A2	MSN_Drd1+_1
SLC1A2	MSN_Drd1+_1
SLC1A3	MSN_Drd1+_1
SLC22A5	MSN_Drd1+_1
SLC25A27	MSN_Drd1+_1
SLC2A12	MSN_Drd1+_1
SLC2A6	MSN_Drd1+_1
SLC30A1	MSN_Drd1+_1
SLC30A6	MSN_Drd1+_1
SLC35B2	MSN_Drd1+_1
SLC38A9	MSN_Drd1+_1
SLC39A13	MSN_Drd1+_1
SLC43A2	MSN_Drd1+_1
SLC50A1	MSN_Drd1+_1
SLC7A11	MSN_Drd1+_1
SLC7A3	MSN_Drd1+_1
SLCO1C1	MSN_Drd1+_1
SLITRK1	MSN_Drd1+_1
SLU7	MSN_Drd1+_1
SMARCB1	MSN_Drd1+_1
SMARCD2	MSN_Drd1+_1
SMC2	MSN_Drd1+_1
SMDT1	MSN_Drd1+_1
SMIM10L1	MSN_Drd1+_1
SMIM12	MSN_Drd1+_1
SMIM13	MSN_Drd1+_1
SMIM19	MSN_Drd1+_1
SMIM8	MSN_Drd1+_1
SMU1	MSN_Drd1+_1
SMYD5	MSN_Drd1+_1
SNCB	MSN_Drd1+_1
SNRNP25	MSN_Drd1+_1
SNRPD1	MSN_Drd1+_1
SNRPD2	MSN_Drd1+_1
SNX11	MSN_Drd1+_1
SOD2	MSN_Drd1+_1
SOX5	MSN_Drd1+_1
SOX6	MSN_Drd1+_1
SPAG6	MSN_Drd1+_1
SPNS1	MSN_Drd1+_1
SPPL2B	MSN_Drd1+_1
SPRED1	MSN_Drd1+_1
SPRN	MSN_Drd1+_1
SPRY2	MSN_Drd1+_1
SQSTM1	MSN_Drd1+_1
SRD5A3	MSN_Drd1+_1
SRFBP1	MSN_Drd1+_1
SRI	MSN_Drd1+_1
SRP68	MSN_Drd1+_1
SRP9	MSN_Drd1+_1
SRRT	MSN_Drd1+_1
SRSF7	MSN_Drd1+_1
SSBP4	MSN_Drd1+_1
SSH3	MSN_Drd1+_1
SSNA1	MSN_Drd1+_1
SSR4	MSN_Drd1+_1
SSX2IP	MSN_Drd1+_1
STMN2	MSN_Drd1+_1
STMN3	MSN_Drd1+_1
STOX1	MSN_Drd1+_1
STRIP2	MSN_Drd1+_1
STX16-NPEPL1	MSN_Drd1+_1
STX16	MSN_Drd1+_1
STX17	MSN_Drd1+_1
SUDS3	MSN_Drd1+_1
SULF1	MSN_Drd1+_1
SULF2	MSN_Drd1+_1
SUPT6H	MSN_Drd1+_1
SUPV3L1	MSN_Drd1+_1
SURF1	MSN_Drd1+_1
SUSD4	MSN_Drd1+_1
SYN2	MSN_Drd1+_1
SYNDIG1L	MSN_Drd1+_1
SYNGAP1	MSN_Drd1+_1
SYP	MSN_Drd1+_1
SYT13	MSN_Drd1+_1
SYT4	MSN_Drd1+_1
TAB1	MSN_Drd1+_1
TAC1	MSN_Drd1+_1
TACO1	MSN_Drd1+_1
TAF7	MSN_Drd1+_1
TANGO6	MSN_Drd1+_1
TARBP2	MSN_Drd1+_1
TATDN2	MSN_Drd1+_1
TBC1D14	MSN_Drd1+_1
TBC1D22A	MSN_Drd1+_1
TBCB	MSN_Drd1+_1
TBCC	MSN_Drd1+_1
TBCE	MSN_Drd1+_1
TBL3	MSN_Drd1+_1
TBPL1	MSN_Drd1+_1
TCEAL5	MSN_Drd1+_1
TCEAL6	MSN_Drd1+_1
TCEAL3	MSN_Drd1+_1
TCEAL3	MSN_Drd1+_1
TCEAL5	MSN_Drd1+_1
TCEAL6	MSN_Drd1+_1
TCHH	MSN_Drd1+_1
TEN1	MSN_Drd1+_1
TEN1-CDK3	MSN_Drd1+_1
TERF1	MSN_Drd1+_1
TEX261	MSN_Drd1+_1
TEX50	MSN_Drd1+_1
TFAP4	MSN_Drd1+_1
THAP11	MSN_Drd1+_1
THAP3	MSN_Drd1+_1
THEM6	MSN_Drd1+_1
THNSL1	MSN_Drd1+_1
THRA	MSN_Drd1+_1
THSD7A	MSN_Drd1+_1
THUMPD3	MSN_Drd1+_1
THY1	MSN_Drd1+_1
THYN1	MSN_Drd1+_1
TIGD2	MSN_Drd1+_1
TIMM10	MSN_Drd1+_1
TIMM13	MSN_Drd1+_1
TIMM50	MSN_Drd1+_1
TIMP2	MSN_Drd1+_1
TIPARP	MSN_Drd1+_1
TIPRL	MSN_Drd1+_1
TJAP1	MSN_Drd1+_1
TK2	MSN_Drd1+_1
TLE4	MSN_Drd1+_1
TMC4	MSN_Drd1+_1
TMCO6	MSN_Drd1+_1
TMED9	MSN_Drd1+_1
TMEM115	MSN_Drd1+_1
TMEM126A	MSN_Drd1+_1
TMEM130	MSN_Drd1+_1
TMEM131L	MSN_Drd1+_1
TMEM132D	MSN_Drd1+_1
TMEM147	MSN_Drd1+_1
TMEM151B	MSN_Drd1+_1
TMEM178A	MSN_Drd1+_1
TMEM181	MSN_Drd1+_1
TMEM192	MSN_Drd1+_1
TMEM199	MSN_Drd1+_1
TMEM201	MSN_Drd1+_1
TMEM208	MSN_Drd1+_1
TMEM234	MSN_Drd1+_1
TMEM255A	MSN_Drd1+_1
TMEM50A	MSN_Drd1+_1
TMEM53	MSN_Drd1+_1
TMEM60	MSN_Drd1+_1
TMEM86B	MSN_Drd1+_1
TMEM9B	MSN_Drd1+_1
TNRC18	MSN_Drd1+_1
TOP1MT	MSN_Drd1+_1
TOPBP1	MSN_Drd1+_1
TOR1AIP2	MSN_Drd1+_1
TOX2	MSN_Drd1+_1
TPBG	MSN_Drd1+_1
TPI1	MSN_Drd1+_1
TPM4	MSN_Drd1+_1
TPT1	MSN_Drd1+_1
TRAFD1	MSN_Drd1+_1
TRAPPC2	MSN_Drd1+_1
TRAPPC2B	MSN_Drd1+_1
TRAPPC2L	MSN_Drd1+_1
TRIM24	MSN_Drd1+_1
TRIM26	MSN_Drd1+_1
TRIM35	MSN_Drd1+_1
TRIR	MSN_Drd1+_1
TRMO	MSN_Drd1+_1
TRMT1	MSN_Drd1+_1
TRMT13	MSN_Drd1+_1
TP53TG5	MSN_Drd1+_1
TRPC3	MSN_Drd1+_1
TRPC7	MSN_Drd1+_1
TSEN2	MSN_Drd1+_1
TSPAN4	MSN_Drd1+_1
TSPAN7	MSN_Drd1+_1
TSPYL1	MSN_Drd1+_1
TTC19	MSN_Drd1+_1
TTC7A	MSN_Drd1+_1
TTF1	MSN_Drd1+_1
TTYH1	MSN_Drd1+_1
TXNL4A	MSN_Drd1+_1
TYW5	MSN_Drd1+_1
UBA52	MSN_Drd1+_1
UBB	MSN_Drd1+_1
UBE2M	MSN_Drd1+_1
UBL3	MSN_Drd1+_1
UBXN2B	MSN_Drd1+_1
UFC1	MSN_Drd1+_1
UGT8	MSN_Drd1+_1
UQCC2	MSN_Drd1+_1
UQCR10	MSN_Drd1+_1
UQCRB	MSN_Drd1+_1
UQCRQ	MSN_Drd1+_1
USF1	MSN_Drd1+_1
USP44	MSN_Drd1+_1
USP46	MSN_Drd1+_1
UST	MSN_Drd1+_1
UXT	MSN_Drd1+_1
VAMP2	MSN_Drd1+_1
VARS2	MSN_Drd1+_1
VEGFB	MSN_Drd1+_1
VGF	MSN_Drd1+_1
VHLL	MSN_Drd1+_1
VHL	MSN_Drd1+_1
VKORC1	MSN_Drd1+_1
VMA21	MSN_Drd1+_1
VPS51	MSN_Drd1+_1
VPS72	MSN_Drd1+_1
VRK1	MSN_Drd1+_1
VSNL1	MSN_Drd1+_1
VSTM5	MSN_Drd1+_1
VWA5B2	MSN_Drd1+_1
WASH6P	MSN_Drd1+_1
WASHC1	MSN_Drd1+_1
WASHC3	MSN_Drd1+_1
WBP1	MSN_Drd1+_1
WDR19	MSN_Drd1+_1
WDR36	MSN_Drd1+_1
WDR54	MSN_Drd1+_1
WDR6	MSN_Drd1+_1
WDR83OS	MSN_Drd1+_1
WIZ	MSN_Drd1+_1
WNT2	MSN_Drd1+_1
XXYLT1	MSN_Drd1+_1
YARS2	MSN_Drd1+_1
YDJC	MSN_Drd1+_1
YIF1B	MSN_Drd1+_1
YJU2	MSN_Drd1+_1
YRDC	MSN_Drd1+_1
YWHAG	MSN_Drd1+_1
ZAR1L	MSN_Drd1+_1
ZBTB16	MSN_Drd1+_1
ZBTB22	MSN_Drd1+_1
ZBTB40	MSN_Drd1+_1
ZBTB5	MSN_Drd1+_1
ZBTB7A	MSN_Drd1+_1
ZBTB8OS	MSN_Drd1+_1
ZC4H2	MSN_Drd1+_1
ZCWPW1	MSN_Drd1+_1
ZDHHC12	MSN_Drd1+_1
ZDHHC22	MSN_Drd1+_1
ZDHHC24	MSN_Drd1+_1
ZDHHC4	MSN_Drd1+_1
ZEB2	MSN_Drd1+_1
ZFP1	MSN_Drd1+_1
ZNF460	MSN_Drd1+_1
ZNF143	MSN_Drd1+_1
ZNF207	MSN_Drd1+_1
ZNF219	MSN_Drd1+_1
ZNF341	MSN_Drd1+_1
ZNF362	MSN_Drd1+_1
ZFP37	MSN_Drd1+_1
ZNF570	MSN_Drd1+_1
ZNF408	MSN_Drd1+_1
ZNF428	MSN_Drd1+_1
ZNF446	MSN_Drd1+_1
ZNF436	MSN_Drd1+_1
ZNF524	MSN_Drd1+_1
ZNF641	MSN_Drd1+_1
ZNF652	MSN_Drd1+_1
ZNF2	MSN_Drd1+_1
ZNF692	MSN_Drd1+_1
ZNF697	MSN_Drd1+_1
ZNF7	MSN_Drd1+_1
ZNF777	MSN_Drd1+_1
ZNF804A	MSN_Drd1+_1
ZNF429	MSN_Drd1+_1
ZNF195	MSN_Drd1+_1
ZNF878	MSN_Drd1+_1
ZNF700	MSN_Drd1+_1
ZNF519	MSN_Drd1+_1
ZNF34	MSN_Drd1+_1
ZFYVE21	MSN_Drd1+_1
ZGPAT	MSN_Drd1+_1
ZKSCAN1	MSN_Drd1+_1
ZKSCAN5	MSN_Drd1+_1
ZMAT5	MSN_Drd1+_1
ZMYM2	MSN_Drd1+_1
ZMYND12	MSN_Drd1+_1
ZSCAN18	MSN_Drd1+_1
ZSCAN26	MSN_Drd1+_1
ZSWIM1	MSN_Drd1+_1
ZSWIM8	MSN_Drd1+_1
C2orf68	MSN_Drd1+_2
CXorf38	MSN_Drd1+_2
KIAA2013	MSN_Drd1+_2
C5orf22	MSN_Drd1+_2
KIAA0513	MSN_Drd1+_2
C8orf34	MSN_Drd1+_2
AARSD1	MSN_Drd1+_2
PTGES3L-AARSD1	MSN_Drd1+_2
ABCB10	MSN_Drd1+_2
ABHD12	MSN_Drd1+_2
ABHD18	MSN_Drd1+_2
ABRA	MSN_Drd1+_2
ACBD3	MSN_Drd1+_2
ACHE	MSN_Drd1+_2
ACSL1	MSN_Drd1+_2
ACTB	MSN_Drd1+_2
ACTN2	MSN_Drd1+_2
ACTR3B	MSN_Drd1+_2
ACTR3C	MSN_Drd1+_2
ACY1	MSN_Drd1+_2
ABHD14A-ACY1	MSN_Drd1+_2
ACYP2	MSN_Drd1+_2
ADAMTS17	MSN_Drd1+_2
ADPGK	MSN_Drd1+_2
ADPRH	MSN_Drd1+_2
AFF3	MSN_Drd1+_2
AFG1L	MSN_Drd1+_2
AGFG2	MSN_Drd1+_2
AHCYL1	MSN_Drd1+_2
AHI1	MSN_Drd1+_2
AHSA1	MSN_Drd1+_2
AIG1	MSN_Drd1+_2
AIMP2	MSN_Drd1+_2
AK3	MSN_Drd1+_2
AKAP8	MSN_Drd1+_2
AKR1B1	MSN_Drd1+_2
AKT1	MSN_Drd1+_2
ALAS2	MSN_Drd1+_2
ALDH1L2	MSN_Drd1+_2
ALKBH3	MSN_Drd1+_2
AMMECR1	MSN_Drd1+_2
AMPH	MSN_Drd1+_2
ANKMY2	MSN_Drd1+_2
ANKRD27	MSN_Drd1+_2
ANKRD45	MSN_Drd1+_2
ANKRD46	MSN_Drd1+_2
ANKS3	MSN_Drd1+_2
ANKZF1	MSN_Drd1+_2
ANO10	MSN_Drd1+_2
ANP32B	MSN_Drd1+_2
AP2M1	MSN_Drd1+_2
APBB1	MSN_Drd1+_2
APEX2	MSN_Drd1+_2
ARFRP1	MSN_Drd1+_2
ARHGAP10	MSN_Drd1+_2
ARHGAP12	MSN_Drd1+_2
ARHGAP20	MSN_Drd1+_2
ARHGAP32	MSN_Drd1+_2
ARHGDIA	MSN_Drd1+_2
ARHGEF15	MSN_Drd1+_2
ARID1B	MSN_Drd1+_2
ARID5B	MSN_Drd1+_2
ARL4A	MSN_Drd1+_2
ARMC10	MSN_Drd1+_2
ARMCX1	MSN_Drd1+_2
ARMCX5	MSN_Drd1+_2
ARMT1	MSN_Drd1+_2
ARPC2	MSN_Drd1+_2
ARV1	MSN_Drd1+_2
ASB3	MSN_Drd1+_2
ATG14	MSN_Drd1+_2
ATG2B	MSN_Drd1+_2
ATP1A1	MSN_Drd1+_2
ATP1A2	MSN_Drd1+_2
ATP1B1	MSN_Drd1+_2
ATP5F1A	MSN_Drd1+_2
ATP5F1B	MSN_Drd1+_2
ATP5PD	MSN_Drd1+_2
ATP6AP2	MSN_Drd1+_2
ATP6V0E2	MSN_Drd1+_2
ATP6V1F	MSN_Drd1+_2
ATP6V1G1	MSN_Drd1+_2
ATP5IF1	MSN_Drd1+_2
ATXN10	MSN_Drd1+_2
ATXN7L3	MSN_Drd1+_2
ATXN7L3B	MSN_Drd1+_2
KIAA0319L	MSN_Drd1+_2
AZIN2	MSN_Drd1+_2
BAIAP3	MSN_Drd1+_2
BAZ2B	MSN_Drd1+_2
BBS5	MSN_Drd1+_2
BFAR	MSN_Drd1+_2
BPGM	MSN_Drd1+_2
BPHL	MSN_Drd1+_2
BRI3BP	MSN_Drd1+_2
BTAF1	MSN_Drd1+_2
BTBD2	MSN_Drd1+_2
BTBD8	MSN_Drd1+_2
BTF3L4	MSN_Drd1+_2
BTG2	MSN_Drd1+_2
C1QTNF4	MSN_Drd1+_2
C7	MSN_Drd1+_2
CAB39L	MSN_Drd1+_2
CALM3	MSN_Drd1+_2
CAMK1D	MSN_Drd1+_2
CAMK2N1	MSN_Drd1+_2
CAMKK2	MSN_Drd1+_2
CAMKMT	MSN_Drd1+_2
CAPN15	MSN_Drd1+_2
CAPN2	MSN_Drd1+_2
CA2	MSN_Drd1+_2
CBX6	MSN_Drd1+_2
CC2D2A	MSN_Drd1+_2
CCDC12	MSN_Drd1+_2
CCDC149	MSN_Drd1+_2
CCDC51	MSN_Drd1+_2
CCDC59	MSN_Drd1+_2
CCT5	MSN_Drd1+_2
CD200	MSN_Drd1+_2
CDADC1	MSN_Drd1+_2
CDC42EP3	MSN_Drd1+_2
CDC42SE1	MSN_Drd1+_2
CELF3	MSN_Drd1+_2
CEMIP	MSN_Drd1+_2
CEP68	MSN_Drd1+_2
CEP89	MSN_Drd1+_2
CFAP44	MSN_Drd1+_2
CHCHD2	MSN_Drd1+_2
CHCHD6	MSN_Drd1+_2
CHGB	MSN_Drd1+_2
CHN1	MSN_Drd1+_2
CHST1	MSN_Drd1+_2
CISD1	MSN_Drd1+_2
CITED2	MSN_Drd1+_2
CLASRP	MSN_Drd1+_2
CLCN4	MSN_Drd1+_2
CLPP	MSN_Drd1+_2
CNIH3	MSN_Drd1+_2
CNNM3	MSN_Drd1+_2
CNTN6	MSN_Drd1+_2
COA3	MSN_Drd1+_2
COG5	MSN_Drd1+_2
COMMD8	MSN_Drd1+_2
COPB1	MSN_Drd1+_2
COPS5	MSN_Drd1+_2
COQ5	MSN_Drd1+_2
CORO2B	MSN_Drd1+_2
COX5A	MSN_Drd1+_2
COX7A2L	MSN_Drd1+_2
CPLX2	MSN_Drd1+_2
CPPED1	MSN_Drd1+_2
CREBZF	MSN_Drd1+_2
CREG2	MSN_Drd1+_2
CRYZL1	MSN_Drd1+_2
CSGALNACT1	MSN_Drd1+_2
CSPG5	MSN_Drd1+_2
CSTB	MSN_Drd1+_2
CTDSPL	MSN_Drd1+_2
CXADR	MSN_Drd1+_2
CYGB	MSN_Drd1+_2
CYP7B1	MSN_Drd1+_2
DAD1	MSN_Drd1+_2
DALRD3	MSN_Drd1+_2
DDX1	MSN_Drd1+_2
DDX23	MSN_Drd1+_2
DDX50	MSN_Drd1+_2
DDX54	MSN_Drd1+_2
DEXI	MSN_Drd1+_2
DHX32	MSN_Drd1+_2
DIAPH1	MSN_Drd1+_2
DIAPH2	MSN_Drd1+_2
DIP2B	MSN_Drd1+_2
DIS3	MSN_Drd1+_2
DLGAP2	MSN_Drd1+_2
DMAC2	MSN_Drd1+_2
DMWD	MSN_Drd1+_2
DNAJA2	MSN_Drd1+_2
